rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
233,13,0.45,0.35,0.9
234,8,0.1,0.3500000000206141,0.9
235,11,0.1,0.4349103884281833,1.0
236,7,0.6,0.3499993327936853,0.9
237,5,0.25,0.45,1.0
238,14,0.3,0.45,1.0
239,7,0.6,0.6,1.0
240,7,0.6,0.45,1.0
241,12,0.6,0.050000000000694926,0.6
242,3,0.5,0.2306840965425992,1.0
243,7,0.6,0.45,1.0
244,12,0.6,0.05000629787170247,0.6
245,2,0.3,0.3000000516901773,0.9
246,10,0.15,0.43911438070287623,1.0
247,1,0.1,0.05000452874649784,0.6
248,5,0.25,0.4499999999991384,1.0
249,7,0.6,0.45000000000000007,1.0
250,1,0.1,0.6,1.0
251,6,0.6,0.25048688515940143,0.8
252,11,0.1,0.05,0.6
253,3,0.5,0.6,1.0
254,6,0.6,0.14998704991650297,0.7
255,4,0.4,0.2903968221388865,0.9
256,3,0.5,0.3000000000039598,0.9
257,0,0.1,0.35,0.9
258,10,0.15,0.20181841613451698,0.8
259,7,0.6,0.050000000000046604,0.6
260,15,0.2,0.6000000000000001,1.0
261,11,0.1,0.05,0.6
262,8,0.1,0.2653295643835068,0.9
263,3,0.5,0.44999999999999996,1.0
264,2,0.3,0.2999495907350964,0.9
265,5,0.25,0.4500480651051706,1.0
266,7,0.6,0.45,1.0
267,11,0.1,0.39330136696960394,1.0
268,8,0.1,0.15061874985894103,0.7
269,0,0.1,0.2503013859664717,0.8
270,7,0.6,0.6,1.0
271,6,0.6,0.35,0.9
272,6,0.6,0.25,0.8
273,1,0.1,0.25,0.8
274,14,0.3,0.19999971124729066,0.8
275,9,0.35,0.3500007071595825,0.9
276,4,0.4,0.29999999999984606,0.9
277,10,0.15,0.1499994150445937,0.7
278,3,0.5,0.1,0.7
279,14,0.3,0.6,1.0
280,12,0.6,0.25,0.8
281,13,0.45,0.6,1.0
282,13,0.45,0.45000000061474504,1.0
283,8,0.1,0.05,0.6
284,10,0.15,0.26124987297479707,0.8
285,15,0.2,0.28183870055969906,0.9
286,5,0.25,0.4482676432452173,1.0
287,15,0.2,0.25063921313683535,0.8
288,6,0.6,0.25,0.8
289,0,0.1,0.30000003533390085,0.9
290,14,0.3,0.35,0.9
291,9,0.35,0.45,1.0
292,5,0.25,0.5999999999999525,1.0
293,12,0.6,0.05,0.6
294,0,0.1,0.29999997535815975,0.9
295,12,0.6,0.050000000020061136,0.6
296,3,0.5,0.1,0.7
297,0,0.1,0.3,0.9
298,1,0.1,0.4,1.0
299,12,0.6,0.5999999971753032,1.0
300,8,0.1,0.29966555367151493,0.9
301,1,0.1,0.1499437862003151,0.7
302,4,0.4,0.25,0.8
303,10,0.15,0.29999971378044865,0.9
304,14,0.3,0.25,0.8
305,13,0.45,0.3,0.9
306,4,0.4,0.2999999733832002,0.9
307,7,0.6,0.050000558552626126,0.6
308,11,0.1,0.07196641875370761,0.9
309,15,0.2,0.34999997422124035,0.9
310,15,0.2,0.39999005760963763,1.0
311,14,0.3,0.45,1.0
312,1,0.1,0.44999999997774703,1.0
313,9,0.35,0.05008778518746305,0.6
314,1,0.1,0.2774410673771275,0.9
315,5,0.25,0.1509392965390457,0.7
316,7,0.6,0.40000000025142307,1.0
317,10,0.15,0.44999999999997264,1.0
318,3,0.5,0.45,1.0
319,10,0.15,0.05002288318879006,0.6
320,14,0.3,0.35,0.9
321,7,0.6,0.3,0.9
322,14,0.3,0.6,1.0
323,11,0.1,0.35,0.9
324,3,0.5,0.10000000000508523,0.7
325,15,0.2,0.05578548946639872,0.6
326,10,0.15,0.25000001838601493,0.8
327,8,0.1,0.35,0.9
328,4,0.4,0.44999993499891844,1.0
329,8,0.1,0.3,0.9
330,7,0.6,0.35,0.9
331,1,0.1,0.45,1.0
332,12,0.6,0.1,0.7
333,14,0.3,0.3,0.9
334,0,0.1,0.2999999999901836,0.9
335,7,0.6,0.2719495059953327,1.0
336,4,0.4,0.35002215117594143,0.9
337,5,0.25,0.3,0.9
338,11,0.1,0.3,0.9
339,1,0.1,0.45087155882888036,1.0
340,13,0.45,0.35,0.9
341,13,0.45,0.4499999774236616,1.0
342,15,0.2,0.08528201475096747,1.0
343,1,0.1,0.3,0.9
344,14,0.3,0.45,1.0
345,3,0.5,0.35,0.9
346,9,0.35,0.45,1.0
347,4,0.4,0.2999062632682853,0.9
348,6,0.6,0.5967364993314982,1.0
349,13,0.45,0.0500000081445218,0.6
350,4,0.4,0.3,0.9
351,11,0.1,0.6,1.0
352,9,0.35,0.45,1.0
353,13,0.45,0.29999999996968435,0.9
354,6,0.6,0.29999709762757115,0.9
355,3,0.5,0.25103984884487435,0.8
356,14,0.3,0.25,0.8
357,3,0.5,0.05,0.6
358,9,0.35,0.10000000002891946,0.7
359,3,0.5,0.3,0.9
360,8,0.1,0.6,1.0
361,4,0.4,0.09999999265620778,0.7
362,15,0.2,0.6,1.0
363,12,0.6,0.15352906207306563,0.9
364,5,0.25,0.6,1.0
365,15,0.2,0.45,1.0
366,5,0.25,0.30571020985426495,0.9
367,2,0.3,0.45,1.0
368,14,0.3,0.3,0.9
369,4,0.4,0.3,0.9
370,4,0.4,0.06969444462595323,0.7
371,6,0.6,0.45,1.0
372,13,0.45,0.29999999999421345,0.9
373,6,0.6,0.4499999999999991,1.0
374,7,0.6,0.25000080499732963,0.8
375,0,0.1,0.30000000000699906,0.9
376,2,0.3,0.10000000095056391,0.7
377,11,0.1,0.29999999874905664,0.9
378,7,0.6,0.24999999999999997,0.8
379,3,0.5,0.10000025174915658,0.7
380,6,0.6,0.35,0.9
381,13,0.45,0.45,1.0
382,0,0.1,0.05017272226455058,0.6
383,13,0.45,0.30000000000000004,0.9
384,6,0.6,0.45,1.0
385,0,0.1,0.3,0.9
386,8,0.1,0.05,0.6
387,12,0.6,0.1001039849779055,0.7
388,8,0.1,0.3000001655616667,0.9
389,9,0.35,0.30014934870560694,0.9
390,1,0.1,0.6,1.0
391,11,0.1,0.34317591407132153,0.9
392,10,0.15,0.44999999999999996,1.0
393,7,0.6,0.29906652467787875,0.9
394,2,0.3,0.05,0.6
395,3,0.5,0.3,0.9
396,14,0.3,0.6,1.0
397,1,0.1,0.22835030330482728,0.9
398,8,0.1,0.44922858483194905,1.0
399,10,0.15,0.15000000003355551,0.7
400,1,0.1,0.3,0.9
401,1,0.1,0.4,1.0
402,15,0.2,0.2999999999957914,0.9
403,13,0.45,0.45000000000000007,1.0
404,12,0.6,0.45,1.0
405,11,0.1,0.40005564513343334,1.0
406,13,0.45,0.05028181720779218,0.6
407,9,0.35,0.14999968887861995,0.7
408,10,0.15,0.05000001799606909,0.6
409,7,0.6,0.34999649481497647,0.9
410,2,0.3,0.2999997311030899,0.9
411,12,0.6,0.45,1.0
412,4,0.4,0.5999999999999988,1.0
413,13,0.45,0.44999965830857597,1.0
414,15,0.2,0.39986264180507897,1.0
415,15,0.2,0.3,0.9
416,5,0.25,0.25000000000004674,0.8
417,14,0.3,0.45,1.0
418,15,0.2,0.35,0.9
419,3,0.5,0.29999980953617345,0.9
420,9,0.35,0.14909158902506353,0.7
421,3,0.5,0.2564686961925587,0.9
422,2,0.3,0.34999999970564555,0.9
423,8,0.1,0.25000000000080913,0.8
424,9,0.35,0.2759948843210846,0.9
425,7,0.6,0.10000901741048772,0.7
426,7,0.6,0.25,0.8
427,0,0.1,0.21558321177634288,0.8
428,6,0.6,0.05,0.6
429,1,0.1,0.20163747321131892,0.8
430,1,0.1,0.05000000007119353,0.6
431,9,0.35,0.34994074514168444,0.9
432,1,0.1,0.3,0.9
433,14,0.3,0.3000017629831817,0.9
434,5,0.25,0.3499981854459815,0.9
435,6,0.6,0.3,0.9
436,14,0.3,0.29999999999999155,0.9
437,1,0.1,0.10906413622574532,0.7
438,11,0.1,0.10228373651616293,0.7
439,0,0.1,0.26788944265835235,0.9
440,9,0.35,0.10000009961995214,0.7
441,15,0.2,0.35,0.9
442,5,0.25,0.35,0.9
443,7,0.6,0.29999999999811494,0.9
444,0,0.1,0.050000000000006574,0.6
445,2,0.3,0.2500576241445317,0.8
446,0,0.1,0.3,0.9
447,8,0.1,0.3,0.9
448,13,0.45,0.299998351615227,0.9
449,9,0.35,0.14890840756144982,0.7
450,2,0.3,0.35,0.9
451,11,0.1,0.6,1.0
452,14,0.3,0.05000013598787109,0.6
453,5,0.25,0.45000000000170387,1.0
454,9,0.35,0.5999999999999999,1.0
455,5,0.25,0.05,0.6
456,6,0.6,0.10001285171825892,0.7
457,9,0.35,0.3,0.9
458,12,0.6,0.3000032923257029,0.9
459,4,0.4,0.35000000101146234,0.9
460,6,0.6,0.2363024550306856,0.9
461,2,0.3,0.2979378132183097,0.9
462,15,0.2,0.2499903246046844,0.8
463,2,0.3,0.45,1.0
464,8,0.1,0.050000000013166304,0.6
465,6,0.6,0.34264255808252136,0.9
466,6,0.6,0.058303127438396364,0.6
467,1,0.1,0.25000000000000006,0.8
468,13,0.45,0.25,0.8
469,14,0.3,0.29999999999999993,0.9
470,11,0.1,0.30000000085582645,0.9
471,13,0.45,0.45,1.0
472,8,0.1,0.299999996628791,0.9
473,3,0.5,0.050000000001409875,0.6
474,12,0.6,0.1,0.7
475,5,0.25,0.05000000000000002,0.6
476,9,0.35,0.45,1.0
477,1,0.1,0.4438702845933881,1.0
478,5,0.25,0.05,0.6
479,8,0.1,0.15000000003481995,0.7
480,10,0.15,0.27015259595606134,0.9
481,14,0.3,0.3,0.9
482,6,0.6,0.44998816554014104,1.0
483,11,0.1,0.05,0.6
484,0,0.1,0.35,0.9
485,0,0.1,0.3499998771514507,0.9
486,11,0.1,0.05000000000000004,0.6
487,8,0.1,0.6,1.0
488,2,0.3,0.2927905647613438,0.9
489,14,0.3,0.35,0.9
490,10,0.15,0.4499999999999999,1.0
491,10,0.15,0.45,1.0
492,0,0.1,0.05,0.6
493,7,0.6,0.3226763568963437,0.9
494,9,0.35,0.29999999999999977,0.9
495,12,0.6,0.45,1.0
496,6,0.6,0.6,1.0
497,8,0.1,0.44999999975787863,1.0
498,2,0.3,0.6,1.0
499,2,0.3,0.2499872683241904,0.8
500,5,0.25,0.3499999999999898,0.9
501,2,0.3,0.4499999999063226,1.0
502,8,0.1,0.2999999979597129,0.9
503,2,0.3,0.1500063597312495,0.7
504,12,0.6,0.45,1.0
505,5,0.25,0.2999999988668317,0.9
506,5,0.25,0.05,0.6
507,6,0.6,0.44999999999999074,1.0
508,1,0.1,0.45,1.0
509,8,0.1,0.4499999896748632,1.0
510,0,0.1,0.23934302113675893,0.8
511,8,0.1,0.29999999960396456,0.9
512,14,0.3,0.10197047517163785,0.7
513,14,0.3,0.05000000000000001,0.6
514,7,0.6,0.10000000001704014,0.7
515,15,0.2,0.24797849029426458,0.8
516,5,0.25,0.29671816131451656,0.9
517,8,0.1,0.05,0.6
518,1,0.1,0.44999999999864954,1.0
519,0,0.1,0.3,0.9
520,7,0.6,0.09999999999664588,0.7
521,6,0.6,0.050000000000000926,0.6
522,0,0.1,0.2999999999827627,0.9
523,6,0.6,0.050000000000392814,0.6
524,11,0.1,0.3,0.9
525,11,0.1,0.10000000000069237,0.7
526,3,0.5,0.35,0.9
527,0,0.1,0.20000169332131099,0.8
528,2,0.3,0.2800317161472413,0.9
529,12,0.6,0.449999999999999,1.0
530,1,0.1,0.06867123421276226,0.8
531,3,0.5,0.34572799449273106,0.9
532,8,0.1,0.2999976012596572,0.9
533,9,0.35,0.05000000000031193,0.6
534,6,0.6,0.3499999999953253,0.9
535,14,0.3,0.35000000089628375,0.9
536,4,0.4,0.45000000000000007,1.0
537,8,0.1,0.05074632302691206,0.6
538,4,0.4,0.3499942549868103,0.9
539,1,0.1,0.3,0.9
540,10,0.15,0.3000000064246943,0.9
541,0,0.1,0.39999999949917214,1.0
542,13,0.45,0.3,0.9
543,7,0.6,0.10207480172687153,0.7
544,5,0.25,0.3,0.9
545,4,0.4,0.3,0.9
546,8,0.1,0.25000000008724743,0.8
547,3,0.5,0.35,0.9
548,3,0.5,0.39420716889216917,1.0
549,8,0.1,0.25,0.8
550,15,0.2,0.40000000000000624,1.0
551,15,0.2,0.45,1.0
552,15,0.2,0.4196570032394518,1.0
553,15,0.2,0.3476973466510101,0.9
554,13,0.45,0.45,1.0
555,14,0.3,0.45,1.0
556,1,0.1,0.34999660655406056,0.9
557,9,0.35,0.05,0.6
558,9,0.35,0.05023705026770604,0.6
559,3,0.5,0.3,0.9
560,6,0.6,0.3,0.9
561,1,0.1,0.3,0.9
562,13,0.45,0.2999999999998639,0.9
563,0,0.1,0.44998909090602024,1.0
564,8,0.1,0.05000000000057644,0.6
565,1,0.1,0.34999990325850855,0.9
566,11,0.1,0.05,0.6
567,14,0.3,0.14847608737165727,0.7
568,6,0.6,0.25194230814943713,0.8
569,10,0.15,0.5999999999568993,1.0
570,9,0.35,0.05077519166056467,0.6
571,9,0.35,0.3,0.9
572,14,0.3,0.2999952129630037,0.9
573,11,0.1,0.3,0.9
574,6,0.6,0.34565287284657314,0.9
575,13,0.45,0.4499999982362658,1.0
576,8,0.1,0.09999999999501606,0.7
577,7,0.6,0.3000000000000033,0.9
578,9,0.35,0.24999897568380974,0.8
579,10,0.15,0.35,0.9
580,15,0.2,0.3000000273761301,0.9
581,5,0.25,0.4499999999997439,1.0
582,12,0.6,0.45,1.0
583,5,0.25,0.45,1.0
584,3,0.5,0.398335083208547,1.0
585,5,0.25,0.40014595281415527,1.0
586,6,0.6,0.45,1.0
587,10,0.15,0.3,0.9
588,9,0.35,0.10000013793991806,0.7
589,5,0.25,0.4,1.0
590,4,0.4,0.29999999999955784,0.9
591,13,0.45,0.3,0.9
592,2,0.3,0.3,0.9
593,10,0.15,0.1000000000004955,0.7
594,10,0.15,0.45,1.0
595,9,0.35,0.45,1.0
596,8,0.1,0.14999998880492643,0.7
597,13,0.45,0.34999963897274783,0.9
598,15,0.2,0.3000562377847982,0.9
599,8,0.1,0.35,0.9
600,15,0.2,0.15292547837057713,0.7
601,15,0.2,0.3150603538944245,1.0
602,8,0.1,0.2999999999999996,0.9
603,2,0.3,0.25,0.8
604,4,0.4,0.24994214835884657,0.8
605,10,0.15,0.34999999999999876,0.9
606,11,0.1,0.05,0.6
607,2,0.3,0.365801005870831,1.0
608,3,0.5,0.3,0.9
609,9,0.35,0.2999999999997548,0.9
610,8,0.1,0.05,0.6
611,8,0.1,0.3,0.9
612,1,0.1,0.25,0.8
613,7,0.6,0.3,0.9
614,0,0.1,0.34999999999994713,0.9
615,4,0.4,0.2969595182962386,0.9
616,0,0.1,0.3,0.9
617,5,0.25,0.050000000000000426,0.6
618,15,0.2,0.10000028393100187,0.7
619,15,0.2,0.3500693734022269,0.9
620,1,0.1,0.3500000000003561,0.9
621,11,0.1,0.44999999999912443,1.0
622,14,0.3,0.14968996420215705,0.9
623,3,0.5,0.3000210911341016,0.9
624,15,0.2,0.3,0.9
625,14,0.3,0.3,0.9
626,15,0.2,0.6,1.0
627,10,0.15,0.10000005315864807,0.7
628,13,0.45,0.05000000000000219,0.6
629,15,0.2,0.05,0.6
630,5,0.25,0.4495038124677038,1.0
631,0,0.1,0.2533861561194358,1.0
632,10,0.15,0.4,1.0
633,2,0.3,0.45,1.0
634,7,0.6,0.05,0.6
635,9,0.35,0.44999999999999996,1.0
636,8,0.1,0.35,0.9
637,15,0.2,0.299999999770089,0.9
638,4,0.4,0.6,1.0
639,7,0.6,0.15426784581291397,0.7
640,0,0.1,0.2999999993003982,0.9
641,13,0.45,0.3400456531829675,0.9
642,1,0.1,0.6,1.0
643,11,0.1,0.1503773689092631,0.7
644,11,0.1,0.35,0.9
645,1,0.1,0.05,0.6
646,13,0.45,0.050000000004648035,0.6
647,4,0.4,0.24128455108363725,0.8
648,11,0.1,0.5999993352719236,1.0
649,11,0.1,0.27176036073414167,0.9
650,7,0.6,0.34999999999950465,0.9
651,12,0.6,0.05,0.6
652,2,0.3,0.15,0.7
653,15,0.2,0.3,0.9
654,5,0.25,0.2999999999026468,0.9
655,11,0.1,0.45,1.0
656,0,0.1,0.05000140613605178,0.6
657,4,0.4,0.050000131794530715,0.6
658,11,0.1,0.44999999999999823,1.0
659,13,0.45,0.35,0.9
660,6,0.6,0.35,0.9
661,0,0.1,0.15000000000000066,0.7
662,7,0.6,0.05,0.6
663,5,0.25,0.2801380007511798,0.9
664,11,0.1,0.4,1.0
665,11,0.1,0.45,1.0
666,1,0.1,0.3499999525579367,0.9
667,10,0.15,0.20000000375534824,0.8
668,15,0.2,0.3,0.9
669,1,0.1,0.3,0.9
670,4,0.4,0.3,0.9
671,8,0.1,0.29999999999997573,0.9
672,7,0.6,0.6,1.0
673,6,0.6,0.3,0.9
674,4,0.4,0.35,0.9
675,13,0.45,0.35,0.9
676,14,0.3,0.05000000079976815,0.6
677,11,0.1,0.2998671597354226,0.9
678,10,0.15,0.2999999999999995,0.9
679,15,0.2,0.35,0.9
680,5,0.25,0.3000000000004522,0.9
681,13,0.45,0.05,0.6
682,14,0.3,0.29976374040850245,0.9
683,2,0.3,0.299999826620235,0.9
684,0,0.1,0.19088964047016316,0.8
685,3,0.5,0.10000000199353072,0.7
686,8,0.1,0.5999999999388675,1.0
687,15,0.2,0.6000000000000001,1.0
688,1,0.1,0.45,1.0
689,9,0.35,0.2611917167509284,0.9
690,10,0.15,0.45,1.0
691,15,0.2,0.3217592723382841,1.0
692,5,0.25,0.29999999999999993,0.9
693,0,0.1,0.3491206525868618,0.9
694,6,0.6,0.050000000000000044,0.6
695,8,0.1,0.29928026578519407,0.9
696,14,0.3,0.6,1.0
697,9,0.35,0.1500000000000175,0.7
698,5,0.25,0.6,1.0
699,6,0.6,0.45,1.0
700,4,0.4,0.1674011568163576,0.9
701,13,0.45,0.6,1.0
702,9,0.35,0.05000000000000001,0.6
703,14,0.3,0.3,0.9
704,4,0.4,0.35,0.9
705,11,0.1,0.3997266187789762,1.0
706,8,0.1,0.4499999855052472,1.0
707,11,0.1,0.2999319047949842,0.9
708,9,0.35,0.05,0.6
709,2,0.3,0.3,0.9
710,2,0.3,0.35,0.9
711,15,0.2,0.05,0.6
712,14,0.3,0.6,1.0
713,8,0.1,0.050000000000021166,0.6
714,5,0.25,0.450009315771156,1.0
715,14,0.3,0.050000000001012616,0.6
716,4,0.4,0.05000000000003771,0.6
717,6,0.6,0.23751425648978045,1.0
718,5,0.25,0.09999999999999902,0.7
719,12,0.6,0.05,0.6
720,5,0.25,0.29999927792910097,0.9
721,4,0.4,0.45,1.0
722,12,0.6,0.45,1.0
723,2,0.3,0.15175077483242916,0.8
724,12,0.6,0.08583662324864522,0.7
725,10,0.15,0.2999894272926788,0.9
726,5,0.25,0.2993652984046939,0.9
727,9,0.35,0.3,0.9
728,0,0.1,0.15,0.7
729,7,0.6,0.6,1.0
730,10,0.15,0.25,0.8
