theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
10,10,"[21, 16, 29]","[1.388493746854961, 1.458993339768532, 5.310642854388571]",0.6,0.15,0.44999999999999996,1.0,True,True,False,True,6.166435577619002,-0.12469622112138863,True,True,1.0000000000003983,0.9999999999998008,0.050000000000039825,8.924739830434575e-08,-0.09999999999996018,0.06313083902932703,0,0,0,nan,nan,2.2862028951446216e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,11,"[11, 13, 9]","[1.4860209420623374, 3.118801445705629, 3.3527775792686816]",0.7,0.1,0.6,1.0,True,True,False,True,3.8345857510671526,-0.08793770679492441,True,True,1.0580125168934442,0.9717883010979074,0.10282116989021967,0.016557716916126116,0.0028211698902196602,0.06354323495179415,0,0,0,nan,nan,2.4516057843963306e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
12,12,"[13, 19, 14]","[3.8044652226953226, 2.673964955359719, 2.5332931407511348]",0.6,0.6,0.0,1.0,True,True,False,True,7.120737653796268,-0.24535380365019713,True,True,1.062147913138796,0.9700993154308839,0.05413189968785609,0.027178424219333634,-0.545868100312144,0.06199374818243086,0,0,0,nan,nan,2.359265151123206e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
13,13,"[10, 18, 15]","[2.060558625075004, 3.3777625926170294, 2.197169686740115]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.016288815804947,0.9919274063802467,0.39847224504858775,0.017166335037678032,-0.051527754951412263,0.0651427439879626,0,0,0,nan,nan,2.3960058266917866e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
14,14,"[1, 11, 10]","[2.198455429770908, 1.9994205087403778, 2.589375547896478]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,2.117046670430324,0.6269466042128669,0.25584243390639244,0.016062350777627615,-0.04415756609360755,0.06447772402316332,0,0,0,nan,nan,2.3046353211005528e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
15,15,"[1, 0, 9]","[1.9259793005757002, 2.7606053207803294, 2.327275539927487]",0.8,0.2,0.6000000000000001,1.0,True,True,False,True,4.771378611522174,-0.06841498662804643,True,True,1.941457775916673,0.586824169605648,0.1913175830394352,0.04924038622637821,-0.00868241696056482,0.06384555320255458,0,0,0,nan,nan,2.315104939043522e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
0,16,"[7, 25, 27]","[2.3577249000408123, 2.025261225211284, 3.225284679236445]",1.0,0.1,0.9,1.0,False,False,False,True,4.7444373912934275,-0.011502217313638992,True,True,1.1703023928003984,0.9211129019819563,0.3117081847444367,0.04016530584228169,0.21170818474443667,0.06033893511630595,0,0,0,nan,nan,2.2465673585732777e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,17,"[24, 13, 19]","[7.049950464322355, 4.498439444227649, 7.028886419022396]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,10.4881090220033,-0.06126389054985644,True,True,1.0,1.0,0.25,1.124734817653552e-43,0.15,0.06340367207303643,0,0,0,nan,nan,2.3089970151583355e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,18,"[20, 13, 11]","[1.4905312539425684, 3.6567879980551385, 1.8702419074389254]",0.8,0.3,0.5,1.0,True,True,False,True,4.848379284386246,-0.08334330706210222,True,True,1.002175958755581,0.9989132607013569,0.250045781667707,0.0017729101989768458,-0.049954218332292966,0.06587949092499912,0,0,0,nan,nan,2.2851939623554546e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,19,"[29, 13, 24]","[5.156200813443255, 6.835077357270631, 4.873352517908536]",0.6,0.5,0.09999999999999998,1.0,True,True,False,True,8.584969301667055,-0.22360503665213838,True,True,1.0,1.0,0.05,3.421522363641252e-11,-0.45,0.06183426710776985,0,0,0,nan,nan,2.305799474318822e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,20,"[11, 7, 26]","[2.6513003249850273, 1.5276933713124166, 2.0707985547187646]",0.9,0.4,0.5,1.0,True,True,False,True,2.9696220675062928,-0.06329813559475528,True,True,1.006039650589895,0.9969893011075921,0.35000122859989224,0.0002875596944250735,-0.04999877140010778,0.06234864192083478,0,0,0,nan,nan,2.294367489715417e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,21,"[17, 16, 28]","[2.412938089726899, 1.8539151618892304, 7.05572110014743]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0000235387525132,0.9999882307622584,0.05000117692377416,0.00034306120775547447,-0.19999882307622585,0.060814247000962496,0,0,0,nan,nan,2.3626256734132767e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,22,"[2, 23, 7]","[1.112390914933127, 3.4613821246079772, 1.2039661602541631]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.0099109858335613,0.995072268970732,0.44962730823255126,0.006924067754801714,-0.15037269176744872,0.06137782405130565,0,0,0,nan,nan,2.290199821194013e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,23,"[11, 25, 14]","[3.6066698993476125, 1.5845996101763122, 6.178852509396488]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0,1.0,0.45,3.377986896907203e-66,-0.14999999999999997,0.06490299198776484,0,0,0,nan,nan,2.167094498872757e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,24,"[5, 16, 23]","[1.416313031154713, 1.6243615960827575, 6.387180637848256]",0.9,0.1,0.8,1.0,True,True,False,True,7.546941317766077,-0.03791241858255649,True,True,1.0000000123139137,0.9999999938430433,0.34999999826562994,2.2810326802155287e-05,0.24999999826562994,0.060855989111587405,0,0,0,nan,nan,2.3450935259461403e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,25,"[27, 2, 21]","[1.6532761951815291, 1.2614828878761564, 2.1311992032094147]",0.9,0.35,0.55,1.0,True,True,False,True,9.934056000092648,-0.05186777999758633,True,True,2.567418903778219,0.547004322559651,0.343534165667024,0.016779823023537754,-0.006465834332975984,0.06288452399894595,0,0,0,nan,nan,2.2747709105412166e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
10,26,"[23, 11, 6]","[3.619670548059052, 1.51578961433594, 1.6540951776279724]",0.7,0.15,0.5499999999999999,1.0,True,True,False,True,6.166435577619002,-0.09396005508254023,True,True,1.169968245441328,0.92194589742614,0.14902325096799637,0.009835005735303595,-0.000976749032003621,0.06282935105264187,0,0,0,nan,nan,2.2760980452100437e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,27,"[13, 5, 2]","[3.2878571096712568, 2.7902921791091293, 0.9871215718010866]",1.0,0.1,0.9,1.0,False,False,False,True,3.83499396088034,-0.012039441873099573,True,True,1.0000000000285527,0.9999999999857239,0.44999999999826173,6.277300788074764e-07,0.3499999999982617,0.06327279703691602,0,0,0,nan,nan,2.2038972626129787e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
12,28,"[7, 15, 20]","[1.2576830285637923, 2.267911350062643, 2.2720547371264916]",0.9,0.6,0.30000000000000004,1.0,True,True,False,True,3.812486424973599,-0.08740584326303295,True,True,1.9887725034558539,0.5421540992218108,0.2586026801305676,0.09965871992809774,-0.3413973198694324,0.06251923902891576,0,0,0,nan,nan,2.3147324100136757e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
13,29,"[6, 9, 2]","[2.9223642133454653, 2.289770794599408, 1.0960194421527274]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.0751839094456797,0.9637205206370336,0.4018139739681483,0.009349235094396545,-0.048186026031851736,0.059796396875754,0,0,0,nan,nan,3.252869161466757e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
14,30,"[14, 2, 9]","[3.268893342243994, 1.157133783432028, 3.1018486916384265]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0032828830704579,0.9983612922586393,0.3002404521014639,0.006063647995186747,0.00024045210146389495,0.05986260715872049,0,0,0,nan,nan,2.743940179546674e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
15,31,"[6, 0, 21]","[1.8412262283252319, 2.7037566726572426, 1.5081384764704264]",0.7,0.2,0.49999999999999994,1.0,True,True,False,True,4.771173262211903,-0.10069977040013095,True,True,1.0078804059323472,0.9960766630883794,0.14969034610833537,0.006255995811981385,-0.05030965389166464,0.0608063661493361,0,0,0,nan,nan,2.469137931863467e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
0,32,"[0, 6, 12]","[1.5019747907663217, 1.4383667838551153, 2.487159805042437]",0.7,0.1,0.6,1.0,True,True,False,True,4.7444373912934275,-0.08555275542912168,True,True,1.0002054317113458,0.9998972946927677,0.14998972946931366,0.0010133842264265383,0.049989729469313654,0.05986625608056784,0,0,0,nan,nan,2.4951683978239696e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,33,"[17, 29, 16]","[1.9150032216876203, 7.637219382991982, 1.67857580804716]",0.9,0.1,0.8,1.0,True,True,False,True,10.4881090220033,-0.03549754686862492,True,True,1.0,1.0,0.35,1.9172861585340973e-16,0.24999999999999997,0.061842106049880385,0,0,0,nan,nan,3.354360039035479e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,34,"[9, 29, 21]","[4.258512567975629, 4.789374203411575, 2.016884191411368]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,4.848379284386246,-0.04908653844885331,True,True,1.952454533841173,0.5780251613441135,0.2921974832183659,0.04938745490162722,-0.007802516781634072,0.05993753392249346,0,0,0,nan,nan,2.2623377541701e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,35,"[13, 11, 23]","[6.647023556316686, 3.276170637410623, 7.1829827258359975]",0.9,0.5,0.4,1.0,True,True,False,True,8.584969301667055,-0.07595121380361972,True,True,1.0638719436590989,0.9690217223428175,0.35,4.1637917090817846e-26,-0.15000000000000002,0.05854389304295182,0,0,0,nan,nan,2.2818023959795635e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,36,"[1, 2, 0]","[2.7639748812420026, 1.464087845871892, 1.0237470857949056]",0.9,0.4,0.5,1.0,True,True,False,True,2.9696220675062928,-0.06329813559475528,True,True,1.0112052702862566,0.994428974287734,0.3500051422989224,0.0005070410943877309,-0.049994857701077644,0.06106477603316307,0,0,0,nan,nan,2.4273603533705074e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,37,"[19, 12, 29]","[2.34138005808936, 2.2900190583480997, 2.532934668766245]",0.7,0.25,0.44999999999999996,1.0,True,True,False,True,9.50739012527667,-0.11114145525773114,True,True,2.622662808611666,0.5059400930831662,0.09940599069223743,0.04999647140602936,-0.15059400930776257,0.059928267961367965,0,0,0,nan,nan,2.278100388745467e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,38,"[18, 1, 27]","[3.4216180569525845, 3.6867527170790106, 1.625835662660987]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.6125753095599638,0.7450777669075318,0.45,1.0651554712272672e-15,-0.14999999999999997,0.06045287102460861,0,0,0,nan,nan,2.3955634484688442e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,39,"[27, 7, 4]","[1.9872819710835812, 1.5055619247369412, 5.968234051592499]",0.9,0.6,0.30000000000000004,1.0,True,True,False,True,9.123288688766664,-0.08770934766599486,True,True,1.0,1.0,0.35,4.867909850938011e-12,-0.25,0.059236492961645126,0,0,0,nan,nan,2.2981626292069752e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,40,"[3, 20, 2]","[5.903442193295188, 1.6963580980341089, 1.3879122612874037]",0.9,0.1,0.8,1.0,True,True,False,True,7.546941317766077,-0.03791241858255649,True,True,1.031877939334707,0.9843071700840401,0.3499999999999999,2.0488081755342841e-13,0.24999999999999992,0.05998683092184365,0,0,0,nan,nan,2.3800646886229515e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,41,"[0, 10, 2]","[1.671912774358554, 1.782054383805626, 1.2577569066977548]",0.9,0.35,0.55,1.0,True,True,False,True,9.934056000092648,-0.05186777999758633,True,True,1.2607438132045046,0.8876921604468867,0.266811776736333,0.06550051223716609,-0.08318822326366698,0.05973126692697406,0,0,0,nan,nan,2.342796263595422e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
10,42,"[6, 3, 26]","[1.6871507584300627, 3.5295927541261856, 1.685126954204067]",0.8,0.15,0.65,1.0,True,True,False,True,6.166435577619002,-0.06455663483250625,True,True,1.5161239367925223,0.7988244404892829,0.16253204493420137,0.03312024454516628,0.012532044934201375,0.06094864895567298,0,0,0,nan,nan,2.3397384211421013e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,43,"[27, 4, 22]","[1.1850447798809316, 3.4426867508849046, 1.0742490848934019]",1.0,0.1,0.9,1.0,False,False,False,True,3.83499396088034,-0.012039441873099573,True,True,1.997539987533414,0.5176693612639217,0.29646523081997217,0.09993705876259758,0.19646523081997216,0.06478450493887067,0,0,0,nan,nan,2.3849386100967724e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
