rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
553,15,0.2,0.30067061860648003,0.7
554,13,0.45,0.3,0.7
555,14,0.3,0.30337080563107677,0.7
556,1,0.1,0.24940742348799613,0.7
557,9,0.35,0.2992077264303164,0.7
558,9,0.35,0.08861054245346862,0.6
559,3,0.5,0.3,0.7
560,6,0.6,0.45,0.9
561,1,0.1,0.3,0.7
562,13,0.45,0.30000076745281684,0.7
563,0,0.1,0.2753144804065951,0.7
564,8,0.1,0.0504009016896378,0.45
565,1,0.1,0.3479369818660489,0.8
566,11,0.1,0.05,0.45
567,14,0.3,0.05,0.45
568,6,0.6,0.19514814055655227,0.7
569,10,0.15,0.5999999911351472,1.0
570,9,0.35,0.05190607456159175,0.45
571,9,0.35,0.30000001626143913,0.7
572,14,0.3,0.22757297735235388,0.9
573,11,0.1,0.3369300860317276,0.9
574,6,0.6,0.30555074921488856,0.8
575,13,0.45,0.3709577226219741,0.8
576,8,0.1,0.14998360726551063,0.6
577,7,0.6,0.30658486262226403,0.8
578,9,0.35,0.24999974847056333,0.7
579,10,0.15,0.2589142079422602,0.8
580,15,0.2,0.6,1.0
581,5,0.25,0.3893205958811582,1.0
582,12,0.6,0.6,1.0
583,5,0.25,0.45,0.9
584,3,0.5,0.15000117717414677,0.6
585,5,0.25,0.4000001731322101,0.8
586,6,0.6,0.45,0.9
587,10,0.15,0.16266676698248034,0.6
588,9,0.35,0.29932680470261863,0.7
589,5,0.25,0.3999999999859013,0.8
590,4,0.4,0.3,0.7
591,13,0.45,0.15000001111953973,0.6
592,2,0.3,0.15,0.6
593,10,0.15,0.149347702072003,0.6
594,10,0.15,0.44999966643131983,0.9
595,9,0.35,0.6,1.0
596,8,0.1,0.14999999996969926,0.6
597,13,0.45,0.29491050113303063,1.0
598,15,0.2,0.34813401000192995,0.8
599,8,0.1,0.35000000000323334,0.8
600,15,0.2,0.1157660796739005,0.6
601,15,0.2,0.3934651812806228,0.9
602,8,0.1,0.28591632434040415,0.7
603,2,0.3,0.21809472120659182,0.7
604,4,0.4,0.1499999941527791,0.6
605,10,0.15,0.052840889598512124,0.45
606,11,0.1,0.35,0.8
607,2,0.3,0.3814796714107699,1.0
608,3,0.5,0.14999210925581324,0.6
609,9,0.35,0.18507824809677112,0.7
610,8,0.1,0.05,0.45
611,8,0.1,0.29999998328818633,0.7
612,1,0.1,0.19999999999985435,0.6
613,7,0.6,0.3,0.7
614,0,0.1,0.4497744664918213,0.9
615,4,0.4,0.25541465670620866,0.7
616,0,0.1,0.45,0.9
617,5,0.25,0.07425599983176946,0.8
618,15,0.2,0.15000000057403592,0.6
619,15,0.2,0.44361988968968774,0.9
620,1,0.1,0.5,0.9
621,11,0.1,0.4759974724688931,1.0
622,14,0.3,0.14763483625830454,0.7
623,3,0.5,0.15000590862997873,0.6
624,15,0.2,0.2813163152450189,0.7
625,14,0.3,0.3,0.7
626,15,0.2,0.6,1.0
627,10,0.15,0.14998572543224892,0.6
628,13,0.45,0.40000000000051145,0.8
629,15,0.2,0.24976438765906298,0.9
630,5,0.25,0.3,0.7
631,0,0.1,0.15314280298071076,0.6
632,10,0.15,0.3155422712079018,0.8
633,2,0.3,0.15,0.6
634,7,0.6,0.050533678844598244,0.45
635,9,0.35,0.2997325834286584,0.7
636,8,0.1,0.3498601877646046,0.8
637,15,0.2,0.15000002793972741,0.6
638,4,0.4,0.5999999999999999,1.0
639,7,0.6,0.09447066749420441,0.6
640,0,0.1,0.1708204774971699,0.8
641,13,0.45,0.3,0.7
642,1,0.1,0.6,1.0
643,11,0.1,0.2934195223886138,0.7
644,11,0.1,0.40543411351102837,0.9
645,1,0.1,0.0500617061654859,0.45
646,13,0.45,0.050000000000000315,0.45
647,4,0.4,0.1490965892278303,0.6
648,11,0.1,0.05,0.45
649,11,0.1,0.24999999923132882,0.7
650,7,0.6,0.05,0.45
651,12,0.6,0.23698121553957155,0.7
652,2,0.3,0.15000027996118134,0.6
653,15,0.2,0.32796624496142274,0.8
654,5,0.25,0.41789679045156647,1.0
655,11,0.1,0.6,1.0
656,0,0.1,0.08431934943770822,0.8
657,4,0.4,0.05039944689220097,0.45
658,11,0.1,0.4018745082890038,0.9
659,13,0.45,0.349999999999992,0.8
660,6,0.6,0.3,0.7
661,0,0.1,0.4499999416717345,0.9
662,7,0.6,0.05251869374532713,0.45
663,5,0.25,0.1712623158442626,0.8
664,11,0.1,0.05060831853210951,0.45
665,11,0.1,0.4500707424292925,0.9
666,1,0.1,0.428641667100769,0.9
667,10,0.15,0.3644198316337076,0.8
668,15,0.2,0.10000002666197302,0.5
669,1,0.1,0.45,0.9
670,4,0.4,0.3229032337502431,0.9
671,8,0.1,0.2999976780293947,0.7
672,7,0.6,0.6,1.0
673,6,0.6,0.3,0.7
674,4,0.4,0.34207264033298157,1.0
675,13,0.45,0.449999999145684,0.9
676,14,0.3,0.05,0.45
677,11,0.1,0.2997735183575468,0.7
678,10,0.15,0.14999999999896882,0.6
679,15,0.2,0.34692950969806047,0.8
680,5,0.25,0.41379472335026707,0.9
681,13,0.45,0.05000469546206565,0.45
682,14,0.3,0.3499999833657566,0.8
683,2,0.3,0.25711434448443865,0.7
684,0,0.1,0.3117103968611859,1.0
685,3,0.5,0.43383657312833446,1.0
686,8,0.1,0.6,1.0
687,15,0.2,0.05003078607185319,0.45
688,1,0.1,0.3,0.7
689,9,0.35,0.060194635567175185,0.5
690,10,0.15,0.3236166886636941,1.0
691,15,0.2,0.3040360039181823,0.9
692,5,0.25,0.44999999999950674,0.9
693,0,0.1,0.599954571230726,1.0
694,6,0.6,0.38935939639726663,0.8
695,8,0.1,0.08292395136605965,0.6
696,14,0.3,0.3999999998836179,0.8
