rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
108,15,0.0,1.2337602036021528e-214,0.96
109,22,0.08,0.00047668882204958114,0.96
110,26,0.0,6.260457020812378e-06,0.96
111,1,0.0,6.56845198822634e-44,0.96
112,31,0.0,1.6051342446744022e-07,0.96
113,1,0.0,1.1476892055977268e-200,0.96
114,1,0.0,1.0075358801150296e-37,0.96
115,18,0.0,0.00024297979043338942,0.96
116,23,0.0,0.0,0.96
117,5,0.0,2.6749520095488653e-69,0.96
118,10,0.0,0.0,0.96
119,12,0.0,2.173742705990465e-22,0.96
120,29,0.0,4.277396753472314e-36,0.96
121,19,0.0,0.00027307936740670116,0.96
122,30,0.0,1.436201274922031e-06,0.96
123,30,0.0,0.0,0.96
124,3,0.0,4.669031292275162e-65,0.96
125,22,0.08,1.9332768231606984e-261,0.96
126,15,0.0,0.0009052453426284109,0.96
127,19,0.0,0.4,1.2
128,31,0.0,8.730116875690942e-43,0.96
129,15,0.0,0.0002597921351028208,0.96
130,22,0.08,0.0,0.96
131,25,0.0,0.0,0.96
132,4,0.32,1.6174066072525325e-290,0.96
133,27,0.0,4.807359862840543e-45,0.96
134,24,0.0,1.7121648775745633e-73,0.96
135,30,0.0,3.0782852801589864e-41,0.96
136,0,0.0,0.09551976379711091,1.12
137,13,0.0,1.3939703978206055e-90,0.96
138,6,0.0,9.536386832728467e-18,0.96
139,24,0.0,0.0,0.96
140,0,0.0,2.850600712046966e-115,0.96
141,4,0.32,4.156247865857818e-135,0.96
142,28,0.0,8.831593048014913e-39,0.96
143,26,0.0,6.866970657849502e-134,0.96
144,6,0.0,1.2501117640746226e-93,0.96
145,11,0.0,0.0005532209388733261,0.96
146,28,0.0,0.0,0.96
147,1,0.0,1.5939944618576597e-111,0.96
148,7,0.0,0.4,1.2
149,28,0.0,0.0,0.96
150,12,0.0,0.0,0.96
151,20,0.0,1.3661937093702831e-141,0.96
152,21,0.0,4.724497645905645e-39,0.96
153,29,0.0,1.1234159011676952e-121,0.96
154,24,0.0,0.004982808538158367,0.96
155,19,0.0,0.004208062685355754,0.96
156,11,0.0,1.5155295816674544e-60,0.96
157,1,0.0,0.21307613091633576,1.2
158,28,0.0,1.49308786350041e-11,0.96
159,12,0.0,7.437630181101473e-05,0.96
160,27,0.0,0.0,0.96
161,10,0.0,1.4734994043349792e-08,0.96
162,26,0.0,3.652008289209909e-136,0.96
163,13,0.0,0.0,0.96
164,5,0.0,6.6709843006410445e-59,0.96
165,26,0.0,2.2024298598448015e-121,0.96
166,23,0.0,6.540305966134572e-145,0.96
167,0,0.0,4.232045407978251e-61,0.96
168,30,0.0,0.0,0.96
169,9,0.0,4.675695200906307e-08,0.96
170,1,0.0,2.36702270826661e-12,0.96
171,15,0.0,1.4565387433645594e-239,0.96
172,2,0.0,2.882898768469752e-264,0.96
173,10,0.0,1.326153082461388e-167,0.96
174,28,0.0,0.0,0.96
175,21,0.0,0.0,0.96
176,15,0.0,0.4,1.2
177,25,0.0,8.648771548339555e-34,0.96
178,29,0.0,1.5919048027042499e-55,0.96
179,30,0.0,6.850388266779961e-42,0.96
180,13,0.0,1.7259655872794178e-41,0.96
181,0,0.0,3.661828191129307e-61,0.96
182,31,0.0,1.3919671773932212e-207,0.96
183,7,0.0,0.0,0.96
184,19,0.0,4.630591957884282e-209,0.96
185,3,0.0,1.5209801166192764e-65,0.96
186,28,0.0,0.0,0.96
187,10,0.0,0.0,0.96
188,3,0.0,3.7602006095690732e-230,0.96
189,21,0.0,3.1355888362363986e-49,0.96
190,27,0.0,0.0,0.96
191,8,0.0,0.0,0.96
192,8,0.0,7.407667629269824e-17,0.96
193,4,0.32,0.0,0.96
194,10,0.0,0.0,0.96
195,26,0.0,3.3462470975563044e-160,0.96
196,19,0.0,1.4699179940684483e-128,0.96
197,26,0.0,5.312986522910229e-116,0.96
198,30,0.0,2.6613452013068248e-126,0.96
199,5,0.0,1.0348521178177387e-40,0.96
200,27,0.0,9.534597361142696e-24,0.96
201,27,0.0,0.0,0.96
202,23,0.0,0.11501995064827514,1.12
203,3,0.0,3.253776499219992e-85,0.96
204,25,0.0,1.7377582986581123e-251,0.96
205,29,0.0,0.4,1.2
206,17,0.0,5.502861288804851e-33,0.96
207,27,0.0,9.841791133810098e-06,0.96
208,14,0.0,2.3413024716307565e-33,0.96
209,5,0.0,1.8497848168858375e-33,0.96
210,21,0.0,0.4,1.2
211,26,0.0,5.120821952960981e-09,0.96
212,21,0.0,3.279598957200046e-22,0.96
213,20,0.0,0.0,0.96
214,2,0.0,1.1186018425568626e-13,0.96
215,7,0.0,2.765279721993214e-287,0.96
216,14,0.0,3.138400478193252e-15,0.96
217,17,0.0,3.678570733224505e-40,0.96
218,8,0.0,1.7544503950762102e-38,0.96
219,6,0.0,7.91557379736935e-41,0.96
220,13,0.0,0.0,0.96
221,21,0.0,4.359605933869617e-08,0.96
222,8,0.0,0.0,0.96
223,20,0.0,9.529341382949804e-101,0.96
224,24,0.0,0.0,0.96
225,20,0.0,3.273262662575453e-07,0.96
226,11,0.0,0.003145214508808535,0.96
227,19,0.0,0.0,0.96
228,13,0.0,0.0,0.96
229,3,0.0,0.0,0.96
230,26,0.0,3.9462915729203816e-47,0.96
231,4,0.32,0.0,0.96
232,13,0.0,3.432576141515698e-11,0.96
233,27,0.0,2.0729126650419974e-08,0.96
234,16,0.0,0.0,0.96
235,22,0.08,2.8684069881578373e-172,0.96
236,14,0.0,0.0,0.96
237,10,0.0,5.51545481458191e-99,0.96
238,28,0.0,2.429013383387163e-36,0.96
239,15,0.0,0.0,0.96
240,15,0.0,1.039106870181777e-38,0.96
241,24,0.0,1.2437466328764665e-10,0.96
242,7,0.0,7.402844675979425e-16,0.96
243,14,0.0,1.922388668749748e-09,0.96
244,24,0.0,2.1951920544597342e-12,0.96
245,5,0.0,1.8567655880897236e-125,0.96
246,20,0.0,0.0,0.96
247,2,0.0,1.7715838716063975e-110,0.96
248,10,0.0,9.59398442825422e-21,0.96
249,14,0.0,5.83806018590567e-63,0.96
250,3,0.0,0.4,1.2
251,12,0.0,2.0576462638467003e-85,0.96
252,23,0.0,0.007476201481602742,0.96
253,7,0.0,0.046148928935070894,1.2
254,12,0.0,5.902649817236201e-121,0.96
255,8,0.0,0.00019198951933040582,0.96
256,7,0.0,1.9838589601810703e-36,0.96
257,1,0.0,7.054743194573522e-277,0.96
258,20,0.0,0.0,0.96
259,14,0.0,0.39999975180746106,1.2
260,31,0.0,8.291186149711259e-34,0.96
261,22,0.08,5.786925129131988e-131,0.96
262,16,0.0,0.017461797805509473,1.04
263,7,0.0,5.627301052965936e-11,0.96
264,5,0.0,9.125999462421248e-63,0.96
265,11,0.0,3.598327617829848e-38,0.96
266,14,0.0,2.2161650873214694e-258,0.96
267,23,0.0,0.39999999999999986,1.2
268,16,0.0,0.0,0.96
269,0,0.0,0.0,0.96
270,14,0.0,4.4516716512672266e-23,0.96
271,13,0.0,0.0,0.96
272,13,0.0,6.47414350692906e-39,0.96
273,3,0.0,1.6437211260029787e-303,0.96
274,28,0.0,0.0,0.96
275,19,0.0,5.453244507579188e-17,0.96
276,8,0.0,0.04100589528402192,1.04
277,20,0.0,1.7204434641741544e-10,0.96
278,7,0.0,1.7508881106637674e-36,0.96
279,29,0.0,2.0621865649191169e-16,0.96
280,25,0.0,0.002018678972961195,0.96
281,27,0.0,1.3953898154466574e-36,0.96
282,27,0.0,0.0,0.96
283,16,0.0,8.672207843285697e-26,0.96
284,20,0.0,1.1964430563054434e-31,0.96
285,30,0.0,3.5281475077355413e-19,0.96
286,10,0.0,0.0,0.96
287,30,0.0,7.798451655160197e-100,0.96
288,12,0.0,9.867663702955247e-12,0.96
289,1,0.0,3.127434037031666e-96,0.96
290,29,0.0,2.7045268532622723e-63,0.96
291,18,0.0,0.0,0.96
292,11,0.0,6.394231759069447e-227,0.96
293,25,0.0,0.0,0.96
294,0,0.0,0.032283351520033,0.96
295,24,0.0,2.934022825369499e-11,0.96
296,7,0.0,3.620453902714116e-16,0.96
297,1,0.0,5.674908095493166e-110,0.96
298,3,0.0,3.1067177529352303e-44,0.96
299,25,0.0,0.0,0.96
300,16,0.0,0.0,0.96
301,3,0.0,1.291755413774789e-49,0.96
302,8,0.0,0.0,0.96
303,20,0.0,1e-323,0.96
304,29,0.0,5.196102815789868e-44,0.96
305,27,0.0,1.5587987155161224e-225,0.96
306,8,0.0,2.6394668617395487e-20,0.96
307,14,0.0,1.1987360015216657e-32,0.96
308,22,0.08,0.0,0.96
309,31,0.0,7.339890803805177e-61,0.96
310,30,0.0,3.25336595925897e-271,0.96
311,29,0.0,1.9063439540314613e-135,0.96
312,3,0.0,1.0652968441618297e-172,0.96
313,18,0.0,9.109763520578083e-250,0.96
314,2,0.0,1.3636223214357669e-13,0.96
315,10,0.0,2.392995910478334e-112,0.96
316,14,0.0,2.638908463447085e-26,0.96
317,20,0.0,6.303038400747774e-37,0.96
318,6,0.0,1.2032421031673361e-129,0.96
319,20,0.0,2.216141770674088e-18,0.96
320,29,0.0,3.970860733298142e-06,0.96
321,15,0.0,0.0,0.96
322,29,0.0,2.7588160555513205e-31,0.96
323,22,0.08,0.0,0.96
324,6,0.0,0.0,0.96
325,30,0.0,0.0017029227145749092,0.96
326,21,0.0,4.2052992479367295e-49,0.96
327,17,0.0,0.0001670218090762304,0.96
328,9,0.0,8.48985065243472e-112,0.96
329,16,0.0,0.0,0.96
330,15,0.0,7.030097028393442e-22,0.96
331,2,0.0,0.03169836448989457,1.2
332,25,0.0,6.820849124829268e-07,0.96
333,28,0.0,5.5850528993045176e-61,0.96
334,1,0.0,3.663677795795207e-25,0.96
335,14,0.0,0.0,0.96
336,9,0.0,1.9114705126629646e-15,0.96
337,10,0.0,4.762276046469221e-51,0.96
338,23,0.0,0.0,0.96
339,2,0.0,0.0017724509191436738,0.96
340,26,0.0,0.0,0.96
341,26,0.0,1.1062885133801995e-106,0.96
342,30,0.0,3.9746049140173415e-186,0.96
343,3,0.0,2.3392762717064712e-263,0.96
344,28,0.0,0.0,0.96
345,6,0.0,0.0044722997484731705,0.96
346,18,0.0,9.963487771627195e-15,0.96
347,9,0.0,4.17938099362947e-30,0.96
348,13,0.0,0.0,0.96
349,27,0.0,1.6728039301071196e-35,0.96
350,8,0.0,2.1943238855354617e-104,0.96
351,22,0.08,0.0,0.96
352,18,0.0,8.851113757224662e-36,0.96
353,26,0.0,6.383522663318274e-275,0.96
354,12,0.0,0.016177095033666954,0.96
355,7,0.0,0.4,1.2
356,28,0.0,8.355825267039744e-41,0.96
357,6,0.0,9.484856653013384e-79,0.96
358,19,0.0,1.2372485613642322e-08,0.96
359,7,0.0,6.498344506885831e-82,0.96
360,16,0.0,0.4,1.2
361,8,0.0,2.701512357277285e-68,0.96
362,31,0.0,2.450430949069422e-28,0.96
363,25,0.0,0.0,0.96
364,11,0.0,1.219962566407067e-10,0.96
365,31,0.0,8.8424260644301e-252,0.96
366,10,0.0,0.0,0.96
367,5,0.0,7.929467612529777e-05,0.96
368,28,0.0,5.9068281988920584e-30,0.96
369,9,0.0,3.915674431392826e-82,0.96
370,9,0.0,5.300196152114249e-31,0.96
371,13,0.0,0.0,0.96
372,26,0.0,0.00042503484869470595,0.96
373,12,0.0,6.60226903742476e-120,0.96
374,15,0.0,0.0,0.96
375,1,0.0,0.0,0.96
376,4,0.32,0.029462215260778305,1.12
377,23,0.0,1.7351420179597694e-48,0.96
378,14,0.0,2.1106144380377344e-117,0.96
379,6,0.0,4.1038054477729366e-14,0.96
380,13,0.0,4.7668133315223635e-148,0.96
381,26,0.0,2.4281777430377595e-51,0.96
382,0,0.0,0.05772164932628548,1.12
383,26,0.0,1.4306148682013017e-08,0.96
384,13,0.0,6.411224736600663e-104,0.96
385,1,0.0,0.0,0.96
386,16,0.0,4.081911556405211e-12,0.96
387,24,0.0,0.0,0.96
388,16,0.0,9.32542282718338e-16,0.96
389,19,0.0,0.00031684476111134966,0.96
390,2,0.0,1.2697183272871045e-05,0.96
391,22,0.08,0.0,0.96
392,20,0.0,0.00018658952447128316,0.96
393,14,0.0,0.0,0.96
394,5,0.0,3.004651731101036e-203,0.96
395,6,0.0,0.13529613588138323,1.2
396,28,0.0,0.0,0.96
397,3,0.0,0.0,0.96
398,17,0.0,2.9757808132606345e-130,0.96
399,21,0.0,3.6121728829236027e-53,0.96
400,3,0.0,0.02354973489342167,1.12
401,3,0.0,0.0,0.96
402,30,0.0,1.632650858691629e-06,0.96
403,26,0.0,0.0,0.96
404,24,0.0,0.0,0.96
405,22,0.08,1.4868990736826107e-78,0.96
406,27,0.0,0.0,0.96
407,18,0.0,1.170284754985822e-116,0.96
408,21,0.0,4.4381648724897364e-73,0.96
409,15,0.0,0.0,0.96
410,5,0.0,8.357770627873184e-151,0.96
411,25,0.0,0.0,0.96
412,9,0.0,3.717939399775118e-31,0.96
413,26,0.0,1.5035165841832814e-194,0.96
414,30,0.0,1.4321176381543138e-71,0.96
415,31,0.0,0.0,0.96
416,10,0.0,4.415790960989235e-149,0.96
417,28,0.0,4.645550128106529e-55,0.96
418,30,0.0,0.0,0.96
419,7,0.0,0.0,0.96
420,19,0.0,0.0,0.96
421,6,0.0,0.0,0.96
422,5,0.0,0.018599977875761353,1.12
423,16,0.0,2.6800485410703334e-09,0.96
424,19,0.0,7.277278235837659e-20,0.96
425,14,0.0,1.4053275591767793e-39,0.96
426,14,0.0,1.344566426648145e-187,0.96
427,1,0.0,1.8000231187966288e-62,0.96
428,13,0.0,3.8920422343581324e-157,0.96
429,2,0.0,0.00032152724388185037,0.96
430,3,0.0,0.10126596855501857,1.2
431,18,0.0,1.0266104076627455e-11,0.96
432,3,0.0,0.03771579501297766,1.12
433,28,0.0,1.023225722119468e-76,0.96
434,10,0.0,0.0,0.96
435,13,0.0,0.0,0.96
436,29,0.0,1.72867156285182e-67,0.96
437,3,0.0,5.478177976639951e-110,0.96
438,23,0.0,7.555070095046782e-169,0.96
439,0,0.0,3.710260843689063e-136,0.96
440,18,0.0,2.8913847102493562e-30,0.96
441,31,0.0,1.1072708823542787e-05,0.96
442,10,0.0,1.3373097718365567e-52,0.96
443,15,0.0,1.1720991666920035e-58,0.96
444,1,0.0,0.4,1.2
445,4,0.32,5.103043865061277e-05,0.96
446,1,0.0,7.002717808797428e-52,0.96
447,16,0.0,2.6481507848499813e-66,0.96
448,26,0.0,0.0,0.96
449,19,0.0,3.8e-322,0.96
450,5,0.0,1.0542585432853477e-221,0.96
451,22,0.08,4.065754738654061e-62,0.96
452,29,0.0,6.533645273403571e-10,0.96
453,11,0.0,3.9330053045245616e-11,0.96
454,19,0.0,1.627638627755575e-14,0.96
455,11,0.0,0.0,0.96
456,12,0.0,0.18745084384804264,1.2
457,18,0.0,1.0048328188683335e-97,0.96
458,25,0.0,2.3698074015853463e-116,0.96
459,8,0.0,4.7875374069494406e-36,0.96
460,12,0.0,4.240117902074731e-06,0.96
461,5,0.0,4.892447060117187e-06,0.96
462,30,0.0,0.4,1.2
463,5,0.0,7.19191307077713e-08,0.96
464,17,0.0,4.29881803872682e-292,0.96
465,12,0.0,4.473837608930265e-61,0.96
466,12,0.0,1.9243928002886124e-26,0.96
467,3,0.0,1.89511389384933e-309,0.96
468,26,0.0,0.0013093645836034598,0.96
469,29,0.0,0.0,0.96
470,22,0.08,2.9958122450776005e-86,0.96
471,27,0.0,3.3012103453274206e-153,0.96
472,16,0.0,4.08530367531205e-17,0.96
473,6,0.0,7.621077323245312e-43,0.96
474,25,0.0,5.160210047193489e-218,0.96
475,11,0.0,2.160016030113996e-57,0.96
476,18,0.0,6.520991200376703e-24,0.96
477,3,0.0,2.173997581190018e-100,0.96
478,11,0.0,1.110606587374012e-09,0.96
479,16,0.0,5.815142680827736e-52,0.96
480,20,0.0,6.22791710251639e-82,0.96
481,29,0.0,2.8472409926767875e-79,0.96
482,13,0.0,1.924689884290845e-38,0.96
483,22,0.08,1.2196729371014054e-06,0.96
484,1,0.0,0.0,0.96
485,0,0.0,1.0236869664338681e-25,0.96
486,23,0.0,1.3213488155271933e-39,0.96
487,16,0.0,8.258725930947836e-27,0.96
488,5,0.0,1.7978864053419184e-25,0.96
489,28,0.0,0.000660606681283574,0.96
490,20,0.0,0.0,0.96
491,20,0.0,6.848335135316703e-26,0.96
492,0,0.0,7.460507283866198e-22,0.96
493,15,0.0,1.1353781026689728e-32,0.96
494,19,0.0,2.143074154990252e-291,0.96
495,24,0.0,2.0562006516614832e-22,0.96
496,13,0.0,0.0,0.96
497,16,0.0,9.201525446853177e-12,0.96
498,4,0.32,0.0,0.96
499,4,0.32,5.247631576571043e-31,0.96
500,10,0.0,7.091380546307789e-154,0.96
501,4,0.32,2.8697580140053855e-17,0.96
502,16,0.0,6.26229131761605e-148,0.96
503,4,0.32,2.4502450417144105e-23,0.96
504,25,0.0,1.838498562390522e-170,0.96
505,10,0.0,2.514748033314753e-49,0.96
506,11,0.0,0.4,1.2
507,12,0.0,8.357639779848587e-16,0.96
508,2,0.0,2.752234967786607e-06,0.96
509,16,0.0,0.0001278457002552144,0.96
510,0,0.0,0.0,0.96
511,16,0.0,0.4,1.2
512,28,0.0,8.956172307927422e-56,0.96
513,29,0.0,1.3468272636271024e-06,0.96
514,15,0.0,0.4,1.2
515,31,0.0,4.0073281392822875e-34,0.96
516,11,0.0,5.426768042010628e-16,0.96
517,17,0.0,1.188883087641428e-106,0.96
518,2,0.0,0.0,0.96
519,1,0.0,2.4327003640836014e-166,0.96
520,15,0.0,2.1273225484189803e-193,0.96
521,12,0.0,2.2726401221977738e-23,0.96
522,0,0.0,5.798145984002934e-129,0.96
523,13,0.0,8.54900167830816e-102,0.96
524,22,0.08,4.828739907986961e-116,0.96
525,23,0.0,0.0,0.96
526,7,0.0,2.582227030977321e-81,0.96
527,0,0.0,1.4212956917797122e-16,0.96
528,4,0.32,0.00257819389063367,0.96
529,25,0.0,1.0702572186550848e-91,0.96
530,2,0.0,1.643056692985064e-57,0.96
531,7,0.0,0.4,1.2
532,17,0.0,2.679193860241771e-130,0.96
533,19,0.0,1.0811533339810432e-12,0.96
534,13,0.0,7.779843745274975e-38,0.96
535,29,0.0,0.0,0.96
536,9,0.0,1.4972083107594014e-111,0.96
537,17,0.0,1.5061465363198077e-173,0.96
538,8,0.0,0.0,0.96
539,3,0.0,9.382927118090056e-110,0.96
540,21,0.0,2.075775581249358e-88,0.96
541,0,0.0,1.827832891855515e-07,0.96
542,26,0.0,2.2561465639382342e-76,0.96
543,15,0.0,6.579892196229987e-79,0.96
544,10,0.0,6.1177540829997065e-179,0.96
545,9,0.0,8.411410504021734e-51,0.96
546,16,0.0,1.1599107412689226e-47,0.96
547,7,0.0,0.0,0.96
548,6,0.0,2.9149673152297223e-67,0.96
549,16,0.0,0.0028492614407277304,0.96
550,30,0.0,0.0,0.96
551,30,0.0,9.640321171927696e-05,0.96
552,31,0.0,0.0,0.96
553,30,0.0,0.0,0.96
554,26,0.0,4.706988205780783e-100,0.96
555,29,0.0,7.843295538668424e-104,0.96
556,2,0.0,0.0035371299179026866,0.96
557,19,0.0,1.0872274668917367e-78,0.96
558,19,0.0,3.239984354979011e-167,0.96
559,7,0.0,0.0,0.96
560,13,0.0,8.067281966057781e-17,0.96
561,3,0.0,0.00020567084990079013,0.96
562,26,0.0,1.6744733551492136e-31,0.96
563,1,0.0,0.1289209765891564,1.2
564,17,0.0,0.0,0.96
565,3,0.0,0.0,0.96
566,22,0.08,1.1152950458972182e-36,0.96
567,29,0.0,0.0,0.96
568,12,0.0,3.829957636026606e-99,0.96
569,20,0.0,0.0,0.96
570,18,0.0,1.0056576539394029e-16,0.96
571,18,0.0,0.0,0.96
572,29,0.0,7.948333859148336e-20,0.96
573,23,0.0,2.9865567430969925e-41,0.96
574,12,0.0,4.499121939321466e-57,0.96
575,27,0.0,3.081281191430733e-15,0.96
576,16,0.0,2.69987167050196e-08,0.96
577,14,0.0,1.5855142043370609e-264,0.96
578,19,0.0,0.0016093750352534236,0.96
579,21,0.0,0.0,0.96
580,30,0.0,2.695140931172714e-46,0.96
581,10,0.0,3.3256805587364275e-257,0.96
582,24,0.0,8.287025211711027e-05,0.96
583,10,0.0,8.997933301740413e-60,0.96
584,7,0.0,1.9283515695472238e-72,0.96
585,10,0.0,4.6617894154891386e-33,0.96
586,13,0.0,0.0,0.96
587,21,0.0,2.2093521956861624e-29,0.96
588,19,0.0,0.0013530973819678557,0.96
589,10,0.0,1.6977260766119355e-07,0.96
590,9,0.0,1.797904198926228e-46,0.96
591,26,0.0,3.458817146558872e-20,0.96
592,5,0.0,6.675004822321059e-61,0.96
593,20,0.0,2.648872063520459e-251,0.96
594,20,0.0,1.292263723364807e-264,0.96
595,19,0.0,0.0,0.96
596,16,0.0,1.763044099806573e-32,0.96
597,26,0.0,2.735781905290423e-33,0.96
598,31,0.0,2.927633101266882e-136,0.96
599,16,0.0,0.0,0.96
600,30,0.0,7.492959757568391e-42,0.96
601,30,0.0,7.182288388924108e-21,0.96
602,16,0.0,2.7035571018169333e-111,0.96
603,4,0.32,0.0,0.96
604,9,0.0,0.3983613515042712,1.2
605,21,0.0,1.3112427414669329e-82,0.96
606,23,0.0,3.7622406235186513e-93,0.96
607,5,0.0,6.048090074616422e-34,0.96
608,6,0.0,2.8121513681993757e-204,0.96
609,18,0.0,1.796743970346324e-70,0.96
610,16,0.0,1.199746758353543e-09,0.96
611,17,0.0,9.752095011297282e-68,0.96
612,3,0.0,3.512574196454737e-54,0.96
613,15,0.0,0.0,0.96
614,0,0.0,4.629303418215473e-81,0.96
615,8,0.0,3.801228138776329e-201,0.96
616,0,0.0,2.9611078475463734e-27,0.96
617,11,0.0,0.020859834415423696,1.12
618,31,0.0,0.0,0.96
619,31,0.0,0.0,0.96
620,2,0.0,0.0,0.96
621,22,0.08,0.0,0.96
622,28,0.0,2.788791057448141e-20,0.96
623,7,0.0,0.4,1.2
624,31,0.0,2.131043896526342e-68,0.96
625,29,0.0,1.8876198606279416e-52,0.96
626,30,0.0,2.2642503727806844e-19,0.96
627,21,0.0,4.089164046170306e-66,0.96
628,27,0.0,4.054209836961891e-187,0.96
629,31,0.0,4.292138432394795e-47,0.96
630,11,0.0,4.790561530175524e-23,0.96
631,0,0.0,0.0,0.96
632,20,0.0,0.4,1.2
633,4,0.32,2.871165556401183e-75,0.96
634,14,0.0,0.0,0.96
635,18,0.0,5.957673247822428e-19,0.96
636,16,0.0,1.9534217068735018e-41,0.96
637,31,0.0,0.0,0.96
638,9,0.0,7.803806740029131e-06,0.96
639,15,0.0,1.6991439974583767e-27,0.96
640,1,0.0,1.0042079665118942e-87,0.96
641,27,0.0,0.0,0.96
642,3,0.0,0.0,0.96
643,22,0.08,1.8719082560813653e-05,0.96
644,22,0.08,4.482991820967209e-62,0.96
645,3,0.0,7.669133702276777e-80,0.96
646,26,0.0,6.299183161797481e-26,0.96
647,9,0.0,5.059744835029912e-06,0.96
648,22,0.08,8.19898367098059e-142,0.96
649,22,0.08,0.0,0.96
650,15,0.0,0.0,0.96
651,24,0.0,1.1317701890454328e-223,0.96
652,5,0.0,5.260359014458408e-29,0.96
653,30,0.0,4.278541729792493e-10,0.96
