rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
26,12,0 23,3.1557887 0.4181322,1.04,0.96,0.0,5.994122806997801e-16,0.96,True,True,True,False
27,14,20 25,1.9936811 0.39033576,1.04,0.96,0.0,0.002237208417223519,0.96,True,True,True,False
28,6,14 11,0.54091511 1.0415398,1.04,0.96,0.0,2.6256967438981157e-05,0.96,True,True,True,False
29,20,50 28,1.0013942 2.1712639,1.04,0.96,0.0,2.130141975248447e-05,0.96,True,True,True,False
30,21,12 7,7.968155 0.89660482,1.04,0.96,0.0,2.5993583767855546e-17,0.96,True,True,True,False
31,13,11 31,1.6926529 1.637829,1.04,0.96,0.0,0.0006805374403706086,0.96,True,True,True,False
32,5,36 9,5.1736836 4.8437661,1.04,0.96,0.0,7.191330722676441e-08,0.96,True,True,True,False
33,22,52 2,0.71374927 1.3805648,1.04,0.96,0.08,0.010088779850539981,0.88,True,True,True,False
34,24,31 15,2.023867 1.7204119,1.04,1.2,0.0,0.09980522988359146,1.2,True,True,False,True
35,25,5 11,0.83176432 2.7266337,1.04,0.96,0.0,2.058839988080812e-24,0.96,True,True,True,False
36,11,40 51,1.6776977 0.83770866,1.04,0.96,0.0,0.00043704696071017457,0.96,True,True,True,False
37,27,29 46,2.5571478 3.338357,1.04,0.96,0.0,4.50760995291722e-24,0.96,True,True,True,False
38,31,47 5,4.0139812 0.43899277,1.04,0.96,0.0,4.4501811517197264e-91,0.96,True,True,True,False
39,28,36 34,5.0092832 0.69639614,1.04,0.96,0.0,0.0012571557157035993,0.96,True,True,True,False
40,13,32 16,0.48296743 1.0386505,1.04,0.96,0.0,0.006749459248953639,0.96,True,True,True,False
41,28,25 35,0.91748847 2.253299,1.04,0.96,0.0,0.0002441266660000573,0.96,True,True,True,False
42,24,20 2,1.3826312 1.1817325,1.04,1.2,0.0,0.050988520070383236,1.2,True,True,False,True
43,27,28 45,2.8320391 4.5519732,1.04,0.96,0.0,4.727178482832024e-21,0.96,True,True,True,False
44,10,45 44,4.1844825 1.9695216,1.04,0.96,0.0,0.0007917982187062514,0.96,True,True,True,False
45,13,23 48,0.40425947 6.4580482,1.04,0.96,0.0,1.3178980097716945e-10,0.96,True,True,True,False
46,24,8 45,1.9105655 11.983055,1.04,0.96,0.0,0.0,0.96,True,True,True,False
47,24,10 51,3.1227092 0.83964431,1.04,0.96,0.0,0.006819059889547631,0.96,True,True,True,False
48,0,26 7,1.8822077 0.55931333,1.04,0.96,0.0,0.0012134369806611868,0.96,True,True,True,False
49,24,36 30,11.519755 5.3410262,1.04,0.96,0.0,0.0,0.96,True,True,True,False
50,31,4 0,1.6460166 8.19422,1.04,0.96,0.0,3.8487633834138235e-307,0.96,True,True,True,False
51,5,29 40,1.368287 1.82821,1.04,0.96,0.0,0.000402723987958736,0.96,True,True,True,False
52,6,46 52,5.0424616 1.8214258,1.04,0.96,0.0,3.1856301388976215e-96,0.96,True,True,True,False
53,18,28 36,1.8180002 4.569456,1.04,1.04,0.0,0.03427309225167645,1.04,True,False,False,False
54,21,44 48,1.9472336 7.7003382,1.04,0.96,0.0,7.792939159077597e-26,0.96,True,True,True,False
55,11,48 25,4.4243428 0.80584558,1.04,0.96,0.0,1.187760449103207e-201,0.96,True,True,True,False
56,8,52 37,0.48381954 2.5513408,1.04,0.96,0.0,0.0011309221330026262,0.96,True,True,True,False
57,3,5 38,0.89006544 1.2715578,1.04,1.04,0.0,0.02958728880935444,1.04,True,False,False,False
58,21,39 20,7.8159363 1.2712322,1.04,0.96,0.0,3.0260653513897225e-24,0.96,True,True,True,False
59,10,5 44,0.49607787 1.967443,1.04,0.96,0.0,0.00010718280972109092,0.96,True,True,True,False
60,16,27 28,4.7781674 1.6074493,1.04,0.96,0.0,0.000585731291999072,0.96,True,True,True,False
61,7,53 35,2.4813812 2.5089538,1.04,0.96,0.0,7.014691274361108e-11,0.96,True,True,True,False
62,16,19 43,1.5225492 1.0793386,1.04,0.96,0.0,0.0018004597746130036,0.96,True,True,True,False
63,24,22 30,2.0706803 5.4020548,1.04,0.96,0.0,1.0085061061811918e-45,0.96,True,True,True,False
64,7,47 6,2.6910328 0.92554998,1.04,0.96,0.0,0.0020969745544599868,0.96,True,True,True,False
65,13,19 42,1.7453989 1.0564172,1.04,0.96,0.0,0.0006249613974590871,0.96,True,True,True,False
66,21,36 46,5.0475824 1.7260925,1.04,0.96,0.0,0.01931934713536819,0.96,True,True,True,False
67,22,32 29,0.49702648 1.6307285,1.04,0.96,0.08,0.004488785833935141,0.88,True,True,True,False
68,3,32 18,0.88796461 5.8602629,1.04,0.96,0.0,3.696585014173541e-10,0.96,True,True,True,False
69,8,53 39,1.6703494 5.5689015,1.04,0.96,0.0,2.7313885072168953e-46,0.96,True,True,True,False
70,19,21 31,8.2017753 2.2056838,1.04,0.96,0.0,6.411497364929931e-07,0.96,True,True,True,False
71,25,33 28,1.1297919 2.833601,1.04,0.96,0.0,1.7374605647869143e-05,0.96,True,True,True,False
72,19,17 48,2.5564768 8.2421922,1.04,0.96,0.0,1.189724757303899e-13,0.96,True,True,True,False
73,13,24 0,1.3639136 5.5221021,1.04,0.96,0.0,2.5897874335224866e-07,0.96,True,True,True,False
74,0,14 38,0.62705166 3.5039513,1.04,0.96,0.0,6.933434513708742e-61,0.96,True,True,True,False
75,24,13 35,2.1088865 1.7217112,1.04,0.96,0.0,9.602136060945675e-05,0.96,True,True,True,False
76,31,25 37,0.58875868 2.270442,1.04,0.96,0.0,8.571084423047689e-05,0.96,True,True,True,False
77,23,48 12,7.190832 7.2456189,1.04,0.96,0.0,1.9443301612110125e-19,0.96,True,True,True,False
78,3,4 16,2.9655218 0.66216288,1.04,0.96,0.0,2.5277141129686094e-12,0.96,True,True,True,False
79,17,27 17,3.5457205 1.6091674,1.04,0.96,0.0,8.647146641215155e-10,0.96,True,True,True,False
80,13,19 23,1.5674206 0.46923095,1.04,0.96,0.0,8.28001889969293e-05,0.96,True,True,True,False
81,0,40 44,2.2883658 1.8526315,1.04,1.2,0.0,0.07568165266628507,1.2,True,True,False,True
82,2,51 1,0.79968991 2.6631157,1.04,1.04,0.0,0.006535676462805475,1.04,True,False,False,False
83,11,29 16,1.9649266 0.76251238,1.04,1.12,0.0,0.05308205570953342,1.12,True,True,False,True
84,14,18 2,9.344144 1.9924558,1.04,0.96,0.0,0.0,0.96,True,True,True,False
85,2,42 15,0.75465561 0.85398252,1.04,0.96,0.0,0.007165191235448697,0.96,True,True,True,False
86,27,38 7,2.7395801 0.83331962,1.04,0.96,0.0,2.8643966359772284e-13,0.96,True,True,True,False
87,1,32 47,0.7102032 1.9118238,1.04,1.2,0.0,0.07621669719394242,1.2,True,True,False,True
88,31,9 4,8.4045335 1.6887354,1.04,0.96,0.0,0.0,0.96,True,True,True,False
89,24,27 53,11.779207 1.7793183,1.04,0.96,0.0,0.0,0.96,True,True,True,False
90,30,18 22,8.6159215 1.8334872,1.04,0.96,0.0,0.0,0.96,True,True,True,False
91,16,38 14,2.3489534 0.48482319,1.04,0.96,0.0,2.383552520443747e-05,0.96,True,True,True,False
92,29,50 41,1.7636095 1.1596012,1.04,0.96,0.0,6.276542713688661e-25,0.96,True,True,True,False
93,6,47 14,1.1904358 0.64573801,1.04,0.96,0.0,6.599967058829665e-05,0.96,True,True,True,False
94,12,28 24,3.1465383 0.82951572,1.04,1.04,0.0,0.016794346866349334,1.04,True,False,False,False
95,26,4 32,1.4846159 1.0236873,1.04,0.96,0.0,5.770443186262286e-05,0.96,True,True,True,False
96,19,22 31,2.1618029 2.2186831,1.04,1.12,0.0,0.013503456158564344,1.12,True,True,False,True
97,28,19 4,1.7771872 2.0966954,1.04,0.96,0.0,1.4004897880701833e-05,0.96,True,True,True,False
98,6,12 30,4.6228555 4.4798541,1.04,0.96,0.0,1.5453538427023143e-276,0.96,True,True,True,False
99,15,50 49,2.0818552 2.1381933,1.04,0.96,0.0,9.980674659807677e-42,0.96,True,True,True,False
100,20,32 19,0.563059 2.2372823,1.04,0.96,0.0,0.0016904355883652288,0.96,True,True,True,False
101,8,10 46,2.2579432 2.835288,1.04,1.12,0.0,0.0593214148522078,1.12,True,True,False,True
102,17,50 23,1.4599621 0.80976647,1.04,0.96,0.0,1.461184578518934e-07,0.96,True,True,True,False
103,12,49 42,2.4090603 0.69435596,1.04,1.2,0.0,0.16385791680826364,1.2,True,True,False,True
104,14,5 32,1.1653561 1.1908231,1.04,0.96,0.0,1.6747521756240868e-09,0.96,True,True,True,False
105,14,38 29,2.308519 2.3691398,1.04,0.96,0.0,7.929467612529777e-05,0.96,True,True,True,False
106,10,24 9,1.8740294 3.9881673,1.04,0.96,0.0,0.0033066420924727576,0.96,True,True,True,False
107,6,8 40,1.3323882 1.1516298,1.04,0.96,0.0,5.121171027151106e-35,0.96,True,True,True,False
108,15,50 37,1.8750293 1.8929673,1.04,0.96,0.0,1.2087562693823484e-24,0.96,True,True,True,False
109,22,26 10,1.7330421 3.0378343,1.04,0.96,0.08,8.735225823873614e-06,0.88,True,True,True,False
110,26,44 29,1.9545465 1.3323268,1.04,1.2,0.0,0.10711924331184323,1.2,True,True,False,True
111,1,20 4,1.6360138 1.7871034,1.04,0.96,0.0,0.0006116582589450085,0.96,True,True,True,False
112,31,1 46,2.1347583 2.5693296,1.04,0.96,0.0,0.001341377432374179,0.96,True,True,True,False
113,1,14 50,0.59495385 1.2120202,1.04,0.96,0.0,0.0005510465050689618,0.96,True,True,True,False
114,1,42 49,1.071643 1.9465973,1.04,0.96,0.0,0.00447200996418581,0.96,True,True,True,False
115,18,19 28,1.6051975 1.6544479,1.04,1.2,0.0,0.08421589121803011,1.2,True,True,False,True
116,23,30 11,7.2281632 2.4627737,1.04,0.96,0.0,8.78558489928273e-21,0.96,True,True,True,False
117,5,44 16,1.5917452 0.62386621,1.04,0.96,0.0,1.3857543087413736e-05,0.96,True,True,True,False
118,10,12 38,6.4040927 2.0946128,1.04,1.12,0.0,0.14175241961916246,1.12,True,True,False,True
119,12,49 26,2.4326795 2.2633788,1.04,0.96,0.0,0.003534014228739868,0.96,True,True,True,False
120,29,44 2,1.8814847 3.2778158,1.04,0.96,0.0,1.0892303079329243e-72,0.96,True,True,True,False
121,19,26 52,2.6649213 0.60164711,1.04,0.96,0.0,1.7902191250493037e-10,0.96,True,True,True,False
122,30,6 34,0.72396999 0.5335905,1.04,0.96,0.0,0.00010697678975960121,0.96,True,True,True,False
123,30,39 3,4.3214815 4.2329656,1.04,0.96,0.0,0.0,0.96,True,True,True,False
124,3,15 14,0.94716535 0.90370291,1.04,1.2,0.0,0.146447065331937,1.2,True,True,False,True
125,22,46 50,3.8306907 0.58347911,1.04,0.96,0.08,0.003543983894931876,0.88,True,True,True,False
126,15,5 7,0.71392477 0.79622273,1.04,1.2,0.0,0.06204991245807044,1.2,True,True,False,True
127,19,35 51,2.6444794 0.74410439,1.04,0.96,0.0,7.19153082604225e-11,0.96,True,True,True,False
128,31,23 45,0.61864738 9.3061858,1.04,0.96,0.0,0.0,0.96,True,True,True,False
129,15,46 6,2.1748787 1.1537668,1.04,0.96,0.0,3.094991644107773e-05,0.96,True,True,True,False
130,22,30 28,8.3244519 3.3623593,1.04,0.96,0.08,6.679315311145414e-06,0.88,True,True,True,False
131,25,2 30,2.7233096 7.7335007,1.04,0.96,0.0,3.0266939433301573e-80,0.96,True,True,True,False
132,4,37 40,2.1873114 2.3951444,1.04,0.96,0.32,7.935177000514597e-07,0.6399999999999999,True,True,True,False
133,27,19 35,2.7590768 2.4224593,1.04,0.96,0.0,9.799350014852569e-05,0.96,True,True,True,False
134,24,33 16,1.4010701 0.63446383,1.04,0.96,0.0,0.0012192007297493446,0.96,True,True,True,False
135,30,40 20,1.6156889 2.2349616,1.04,0.96,0.0,7.390691479891143e-05,0.96,True,True,True,False
136,0,15 18,0.8900436 4.6584165,1.04,1.04,0.0,0.017175440552609306,1.04,True,False,False,False
137,13,42 9,1.0285441 5.5876784,1.04,0.96,0.0,5.185759853593964e-05,0.96,True,True,True,False
138,6,29 9,1.2730373 7.5999047,1.04,0.96,0.0,1.652553269930937e-181,0.96,True,True,True,False
139,24,34 39,0.55290803 5.4819296,1.04,0.96,0.0,1.284727604609141e-48,0.96,True,True,True,False
140,0,2 44,2.8405009 1.7746075,1.04,0.96,0.0,4.89866961432383e-38,0.96,True,True,True,False
141,4,17 9,1.8235396 10.186793,1.04,0.96,0.32,0.0,0.6399999999999999,True,True,True,False
142,28,36 15,5.0319154 1.655775,1.04,0.96,0.0,8.548511283860216e-12,0.96,True,True,True,False
143,26,0 41,3.5207 1.0548184,1.04,0.96,0.0,5.52102179733728e-05,0.96,True,True,True,False
144,6,42 27,1.2660808 7.9251298,1.04,0.96,0.0,1.4058123850788228e-240,0.96,True,True,True,False
145,11,33 47,1.0942646 2.2409207,1.04,0.96,0.0,6.181874475586867e-05,0.96,True,True,True,False
146,28,53 39,2.2224371 5.9003962,1.04,0.96,0.0,6.293619348342798e-22,0.96,True,True,True,False
147,1,9 23,9.3935019 0.66814212,1.04,0.96,0.0,0.0,0.96,True,True,True,False
148,7,17 53,2.5427823 2.4733932,1.04,0.96,0.0,1.704058209010303e-11,0.96,True,True,True,False
149,28,35 30,1.9926337 5.8750768,1.04,0.96,0.0,4.336418628871452e-16,0.96,True,True,True,False
150,12,36 12,3.2780721 6.8750211,1.04,0.96,0.0,7.2118967966560995e-12,0.96,True,True,True,False
151,20,11 40,2.3495468 1.9846958,1.04,0.96,0.0,2.0283710188362454e-10,0.96,True,True,True,False
152,21,42 26,1.1903416 2.0449168,1.04,0.96,0.0,0.0001546462248283458,0.96,True,True,True,False
153,29,13 38,1.8211881 3.8572877,1.04,0.96,0.0,3.837149999666239e-96,0.96,True,True,True,False
154,24,29 47,1.4045176 1.7679174,1.04,1.2,0.0,0.06224805540760456,1.2,True,True,False,True
155,19,40 47,2.0677234 2.3978712,1.04,1.12,0.0,0.022455619604381118,1.12,True,True,False,True
156,11,17 36,1.8047241 3.8918848,1.04,0.96,0.0,0.0029697855381277103,0.96,True,True,True,False
157,1,42 49,1.13864 1.8166524,1.04,0.96,0.0,0.002448446655717996,0.96,True,True,True,False
158,28,0 18,4.7943586 4.7937673,1.04,0.96,0.0,5.8446743013638235e-05,0.96,True,True,True,False
159,12,28 11,3.0833109 2.2507072,1.04,0.96,0.0,3.239526789142526e-20,0.96,True,True,True,False
160,27,3 38,7.0064469 2.6645379,1.04,0.96,0.0,1.781597311261373e-11,0.96,True,True,True,False
161,10,51 11,1.2021944 1.9577103,1.04,1.12,0.0,0.019318974905292455,1.12,True,True,False,True
162,26,6 25,1.9875679 0.66490075,1.04,1.12,0.0,0.04031764391360718,1.12,True,True,False,True
163,13,49 30,1.528013 6.1781092,1.04,0.96,0.0,1.727623918674054e-20,0.96,True,True,True,False
164,5,22 0,1.8935269 4.688723,1.04,1.04,0.0,0.008017205169899216,1.04,True,False,False,False
165,26,17 9,2.1200959 3.5517707,1.04,1.04,0.0,0.021941998881349897,1.04,True,False,False,False
166,23,52 36,1.0286475 6.2139505,1.04,0.96,0.0,9.989146883179702e-33,0.96,True,True,True,False
167,0,36 15,4.7495584 0.86464698,1.04,0.96,0.0,1.607996375933649e-05,0.96,True,True,True,False
168,30,26 48,1.8412249 4.2499411,1.04,0.96,0.0,5.249714585603468e-232,0.96,True,True,True,False
169,9,28 33,1.6251762 1.5075579,1.04,0.96,0.0,8.896729460322287e-13,0.96,True,True,True,False
170,1,10 16,1.6235168 0.74031748,1.04,1.2,0.0,0.06304442692649574,1.2,True,True,False,True
171,15,4 53,2.2473932 2.1127463,1.04,1.12,0.0,0.056150623118257935,1.12,True,True,False,True
172,2,2 51,1.1955569 0.70204827,1.04,1.2,0.0,0.07040055518689405,1.2,True,True,False,True
173,10,27 19,3.8658579 3.2487866,1.04,1.2,0.0,0.3980951097936102,1.2,True,True,False,True
174,28,46 30,1.7915883 5.9233781,1.04,0.96,0.0,6.019156977158984e-45,0.96,True,True,True,False
175,21,46 39,1.7478156 7.9830575,1.04,0.96,0.0,6.63352993692308e-53,0.96,True,True,True,False
176,15,11 44,1.1581984 1.9773128,1.04,1.04,0.0,0.027177110688937342,1.04,True,False,False,False
177,25,0 38,4.3451742 3.0748378,1.04,0.96,0.0,2.5283887100137107e-27,0.96,True,True,True,False
178,29,2 36,3.2233321 3.9773689,1.04,0.96,0.0,8.45349644770177e-70,0.96,True,True,True,False
179,30,8 49,2.1727286 1.8346016,1.04,1.04,0.0,0.02110190728024937,1.04,True,False,False,False
180,13,6 8,1.5591746 2.4074487,1.04,0.96,0.0,9.578741177561716e-13,0.96,True,True,True,False
181,0,9 14,4.4945975 0.56497024,1.04,0.96,0.0,0.0013276320369767596,0.96,True,True,True,False
182,31,1 50,2.0602115 1.9925685,1.04,0.96,0.0,6.409766739172382e-41,0.96,True,True,True,False
183,7,46 6,1.7223951 0.94538195,1.04,1.04,0.0,0.02578091248647507,1.04,True,False,False,False
184,19,52 22,0.62051453 2.1080335,1.04,0.96,0.0,0.005224941438834312,0.96,True,True,True,False
185,3,0 29,5.9453465 1.0374961,1.04,0.96,0.0,1.0495991978739482e-13,0.96,True,True,True,False
186,28,4 52,2.2528868 1.2729482,1.04,0.96,0.0,0.03673896081692967,0.96,True,True,True,False
187,10,43 40,0.58117466 2.1204366,1.04,1.12,0.0,0.009609768252625139,1.12,True,True,False,True
188,3,47 31,1.3232642 2.8647292,1.04,0.96,0.0,1.4354239428229488e-09,0.96,True,True,True,False
189,21,51 40,0.78835519 1.8280255,1.04,0.96,0.0,0.002111251304594888,0.96,True,True,True,False
190,27,50 20,0.71312301 2.4162207,1.04,0.96,0.0,9.338813217730523e-12,0.96,True,True,True,False
191,8,3 17,5.5732986 1.8180107,1.04,0.96,0.0,1.4957801694954986e-39,0.96,True,True,True,False
192,8,26 32,1.6472332 0.53183873,1.04,0.96,0.0,5.926222169681216e-06,0.96,True,True,True,False
193,4,40 1,2.4371079 2.0350891,1.04,0.96,0.32,0.0002515711503664218,0.6399999999999999,True,True,True,False
194,10,28 48,3.2573827 6.2753046,1.04,0.96,0.0,7.785122514355387e-25,0.96,True,True,True,False
195,26,37 51,1.6716455 1.1998436,1.04,0.96,0.0,3.7412017994273495e-09,0.96,True,True,True,False
196,19,52 49,0.66131389 2.1666987,1.04,1.12,0.0,0.022886025390735355,1.12,True,True,False,True
197,26,37 9,1.6500261 3.7771825,1.04,0.96,0.0,2.3600285880434487e-24,0.96,True,True,True,False
198,30,7 27,0.66583156 8.8691275,1.04,0.96,0.0,0.0,0.96,True,True,True,False
199,5,46 43,2.3514332 1.1433044,1.04,0.96,0.0,6.622977849343215e-13,0.96,True,True,True,False
200,27,24 22,0.89978556 2.5352162,1.04,1.2,0.0,0.2420231656439779,1.2,True,True,False,True
201,27,48 19,6.9566152 2.7401009,1.04,1.12,0.0,0.1547022753298993,1.12,True,True,False,True
202,23,26 1,1.7421289 1.4472891,1.04,1.2,0.0,0.10156589795891581,1.2,True,True,False,True
203,3,40 50,3.0672919 0.99288353,1.04,0.96,0.0,4.903083001778425e-16,0.96,True,True,True,False
204,25,2 14,2.7267716 0.9686997,1.04,0.96,0.0,3.027141623377115e-28,0.96,True,True,True,False
205,29,11 53,3.2243591 1.887672,1.04,0.96,0.0,2.9882960983632763e-62,0.96,True,True,True,False
206,17,18 14,3.5466921 0.79072809,1.04,1.12,0.0,0.0343570276091027,1.12,True,True,False,True
207,27,49 13,2.729471 2.5396272,1.04,0.96,0.0,0.00021492258293283366,0.96,True,True,True,False
208,14,14 0,1.1069448 9.4937004,1.04,0.96,0.0,0.0,0.96,True,True,True,False
209,5,49 47,1.8088448 1.5447272,1.04,0.96,0.0,2.063788383727628e-05,0.96,True,True,True,False
210,21,35 33,1.9004559 1.2702994,1.04,0.96,0.0,1.0157635532019205e-05,0.96,True,True,True,False
211,26,42 11,1.5613804 1.4472446,1.04,0.96,0.0,0.0009398398640426397,0.96,True,True,True,False
212,21,8 10,1.9348135 1.6443332,1.04,1.2,0.0,0.08058327867614531,1.2,True,True,False,True
213,20,42 21,0.57848082 4.616506,1.04,0.96,0.0,1.900995502189844e-157,0.96,True,True,True,False
214,2,31 50,2.2795884 0.66980202,1.04,1.12,0.0,0.035857857895225054,1.12,True,True,False,True
215,7,46 41,1.7873496 0.60094269,1.04,0.96,0.0,0.004679240874432814,0.96,True,True,True,False
216,14,26 45,1.6470356 10.067523,1.04,0.96,0.0,0.0,0.96,True,True,True,False
217,17,26 25,1.6586475 0.62255887,1.04,0.96,0.0,0.00012999803905739914,0.96,True,True,True,False
218,8,34 37,0.49706598 2.5436519,1.04,1.12,0.0,0.013030157268423048,1.12,True,True,False,True
219,6,24 40,1.53535 1.1777586,1.04,0.96,0.0,5.6543381743138046e-18,0.96,True,True,True,False
220,13,1 3,1.8372779 6.3371257,1.04,0.96,0.0,2.1335536671307705e-08,0.96,True,True,True,False
221,21,20 18,1.5782561 4.927242,1.04,0.96,0.0,3.804814239972405e-07,0.96,True,True,True,False
222,8,30 45,5.5843512 3.3862059,1.04,0.96,0.0,1.6276203971089022e-36,0.96,True,True,True,False
223,20,9 28,3.5993147 2.3007349,1.04,1.12,0.0,0.1536767426856561,1.12,True,True,False,True
224,24,1 48,3.1362135 5.5038015,1.04,0.96,0.0,3.689480136997949e-89,0.96,True,True,True,False
225,20,14 15,0.46695992 0.76954863,1.04,0.96,0.0,2.146584635225934e-06,0.96,True,True,True,False
226,11,29 50,2.0617356 0.76929893,1.04,1.12,0.0,0.03503437781368111,1.12,True,True,False,True
227,19,12 1,8.1627575 1.612921,1.04,0.96,0.0,1.910992216565535e-41,0.96,True,True,True,False
228,13,34 30,1.1793331 6.3854637,1.04,0.96,0.0,5.4802872330357206e-08,0.96,True,True,True,False
229,3,30 7,6.0353305 0.71828771,1.04,0.96,0.0,2.71151611587935e-10,0.96,True,True,True,False
230,26,44 24,1.7912753 1.8743238,1.04,0.96,0.0,0.0008413158156528015,0.96,True,True,True,False
231,4,29 39,1.8312626 11.753314,1.04,1.2,0.32,0.4,0.8799999999999999,True,True,False,True
232,13,25 1,0.96395617 1.5275573,1.04,1.2,0.0,0.15681158312565047,1.2,True,True,False,True
233,27,17 10,2.4604786 2.6590103,1.04,0.96,0.0,3.013568377904976e-05,0.96,True,True,True,False
234,16,21 47,4.8926429 2.6477963,1.04,0.96,0.0,5.217627334075828e-96,0.96,True,True,True,False
235,22,25 20,0.6041229 1.5582326,1.04,0.96,0.08,0.0004199681364866846,0.88,True,True,True,False
236,14,39 5,8.3531927 1.228705,1.04,0.96,0.0,3.340243878407081e-08,0.96,True,True,True,False
237,10,24 20,1.6454194 1.9622866,1.04,1.12,0.0,0.01382159357549933,1.12,True,True,False,True
238,28,15 36,1.4876007 5.1643367,1.04,0.96,0.0,0.00011668315130793155,0.96,True,True,True,False
239,15,8 30,2.1299174 4.7275956,1.04,0.96,0.0,4.1919642731704455e-112,0.96,True,True,True,False
240,15,42 47,1.0068185 1.335151,1.04,0.96,0.0,0.0005989529421781868,0.96,True,True,True,False
241,24,42 37,1.3318743 3.5384981,1.04,1.2,0.0,0.28966359643003214,1.2,True,True,False,True
242,7,28 44,1.6006412 2.6926026,1.04,0.96,0.0,1.639539622902941e-11,0.96,True,True,True,False
243,14,5 11,1.3475564 2.0621728,1.04,0.96,0.0,3.0110577808293296e-10,0.96,True,True,True,False
244,24,49 52,2.1293713 0.80144666,1.04,1.2,0.0,0.053596296344113586,1.2,True,True,False,True
245,5,18 10,4.8926396 2.0620227,1.04,0.96,0.0,3.867965173399577e-11,0.96,True,True,True,False
246,20,33 12,0.79785623 4.4301883,1.04,0.96,0.0,1.6398121484877837e-185,0.96,True,True,True,False
247,2,19 4,2.840196 2.5052047,1.04,1.04,0.0,0.07934596599154779,1.04,True,False,False,False
248,10,16 2,0.73266075 1.9150389,1.04,1.12,0.0,0.023655423565960856,1.12,True,True,False,True
249,14,32 3,1.3181845 8.3638525,1.04,0.96,0.0,1.0716697600577199e-09,0.96,True,True,True,False
250,3,11 17,1.0264006 1.8035695,1.04,0.96,0.0,0.001265982415804567,0.96,True,True,True,False
251,12,4 6,2.42819 1.0787032,1.04,1.2,0.0,0.28925665764058167,1.2,True,True,False,True
252,23,51 14,0.548733 0.5375464,1.04,0.96,0.0,0.00016014773705260246,0.96,True,True,True,False
253,7,20 11,2.2498042 2.0494747,1.04,0.96,0.0,2.9118324758866874e-05,0.96,True,True,True,False
254,12,9 53,3.1767821 2.1546318,1.04,0.96,0.0,4.007424462882052e-11,0.96,True,True,True,False
255,8,42 2,0.68249724 1.4909541,1.04,0.96,0.0,0.001944308335655003,0.96,True,True,True,False
