rollout_id,theta_test_id,u_req_true,posterior_mean_U,u_ctrl_final
78,1,0.1,0.34999999999964004,0.9
79,8,0.1,0.15134978734029603,0.7
80,6,0.6,0.2999966163300992,0.9
81,0,0.1,0.10639992673212775,0.7
82,1,0.1,0.15018206959794686,0.9
83,5,0.25,0.05039470943064498,0.6
84,7,0.6,0.15000000001451785,0.7
85,1,0.1,0.2944976318197943,0.9
86,13,0.45,0.29454022118042245,0.9
87,0,0.1,0.4646151847726371,1.0
88,15,0.2,0.3,0.9
89,12,0.6,0.22538462381616173,0.9
90,15,0.2,0.2984356235490337,0.9
91,8,0.1,0.12416233510860868,0.7
92,14,0.3,0.05,0.6
93,3,0.5,0.5999999999999868,1.0
94,6,0.6,0.35,0.9
95,13,0.45,0.29999587363374325,0.9
96,9,0.35,0.32439554922540725,1.0
97,14,0.3,0.3499999394741199,0.9
98,3,0.5,0.11660345932361105,0.9
99,7,0.6,0.2999999986144589,0.9
100,10,0.15,0.2499999999998224,0.8
101,4,0.4,0.31246886700164245,0.9
102,8,0.1,0.3040744077653331,0.9
103,6,0.6,0.4378320560998184,1.0
104,7,0.6,0.29710800223545347,0.9
105,7,0.6,0.4203577375335556,1.0
106,5,0.25,0.29999058140741486,0.9
107,3,0.5,0.29051158892483125,0.9
108,7,0.6,0.24421143922273364,0.8
109,11,0.1,0.2484944158250538,1.0
110,13,0.45,0.6,1.0
111,0,0.1,0.35,0.9
112,15,0.2,0.35,0.9
113,0,0.1,0.24988151612449372,0.8
114,0,0.1,0.07283649162581762,0.9
115,9,0.35,0.3264939500518116,1.0
116,11,0.1,0.5999936903800293,1.0
117,2,0.3,0.3000000036222931,0.9
118,5,0.25,0.0604125228522586,0.7
119,6,0.6,0.38070145774130537,1.0
120,14,0.3,0.2272824201784078,0.9
121,9,0.35,0.30002446610508093,0.9
122,15,0.2,0.05000000000000001,0.6
123,15,0.2,0.0505479879900169,0.6
124,1,0.1,0.05,0.6
125,11,0.1,0.2999999999931299,0.9
126,7,0.6,0.24956624187207388,0.8
127,9,0.35,0.25663856858416473,0.9
128,15,0.2,0.2486240486586966,0.9
129,7,0.6,0.4500227270345398,1.0
130,11,0.1,0.599999497382954,1.0
131,12,0.6,0.14598730064543977,0.7
132,2,0.3,0.6000000000000001,1.0
133,13,0.45,0.2393957072493981,1.0
134,12,0.6,0.3,0.9
135,15,0.2,0.35,0.9
136,0,0.1,0.29999971471760245,0.9
137,6,0.6,0.2999954857036661,0.9
138,3,0.5,0.5999999999999999,1.0
139,12,0.6,0.2492938046796528,0.8
140,0,0.1,0.3999726547577986,1.0
141,2,0.3,0.3,0.9
142,14,0.3,0.299999989672491,0.9
143,13,0.45,0.3,0.9
144,3,0.5,0.25,0.8
145,5,0.25,0.08447017473218538,0.8
146,14,0.3,0.3255030689840262,1.0
147,0,0.1,0.39598984037095575,1.0
148,3,0.5,0.27328545979864655,1.0
149,14,0.3,0.6,1.0
150,6,0.6,0.1500000462628721,0.7
151,10,0.15,0.5999999996991789,1.0
152,10,0.15,0.05020747455590262,0.6
153,14,0.3,0.35,0.9
154,12,0.6,0.6,1.0
155,9,0.35,0.5604663629918611,1.0
156,5,0.25,0.4499999999985405,1.0
157,0,0.1,0.443631445859068,1.0
158,14,0.3,0.3,0.9
159,6,0.6,0.33137913816120035,1.0
160,13,0.45,0.35055907771396905,1.0
161,5,0.25,0.2999989117415267,0.9
162,13,0.45,0.2999146189815094,0.9
163,6,0.6,0.6000000000000001,1.0
164,2,0.3,0.11606059697547466,0.9
165,13,0.45,0.3237951525432693,1.0
166,11,0.1,0.2499999170215999,0.8
167,0,0.1,0.29999999994734844,0.9
168,15,0.2,0.6,1.0
169,4,0.4,0.2999999999980021,0.9
170,0,0.1,0.050155739119428736,0.6
171,7,0.6,0.1232341071783381,0.9
172,1,0.1,0.30000000000000004,0.9
173,5,0.25,0.06999273763108563,0.8
174,14,0.3,0.6,1.0
175,10,0.15,0.2516336460642844,0.8
176,7,0.6,0.05001186796478124,0.6
177,12,0.6,0.44999998988445666,1.0
178,14,0.3,0.4499998796801634,1.0
179,15,0.2,0.13260514851450603,0.9
180,6,0.6,0.5994454056217442,1.0
181,0,0.1,0.2999996893214346,0.9
182,15,0.2,0.2499998355457377,0.8
183,3,0.5,0.21366804379458312,1.0
184,9,0.35,0.25797989116553804,0.9
185,1,0.1,0.34955483893871936,0.9
186,14,0.3,0.05,0.6
187,5,0.25,0.2974983038052437,0.9
188,1,0.1,0.27571547475040203,0.9
189,10,0.15,0.30001563931656894,0.9
190,13,0.45,0.45,1.0
191,4,0.4,0.15,0.7
192,4,0.4,0.2999999956902083,0.9
193,2,0.3,0.05033587324545178,0.6
194,5,0.25,0.44999991627379116,1.0
195,13,0.45,0.2999999999997619,0.9
196,9,0.35,0.44999999999692586,1.0
197,13,0.45,0.35759535387809527,1.0
198,15,0.2,0.1528607464590124,0.7
199,2,0.3,0.44999985982794316,1.0
200,13,0.45,0.05,0.6
201,13,0.45,0.6,1.0
202,11,0.1,0.3240291110712748,0.9
203,1,0.1,0.10000000064678784,0.7
204,12,0.6,0.29999999999985055,0.9
205,14,0.3,0.14007355762900053,0.8
206,8,0.1,0.2500672666003733,0.8
207,13,0.45,0.050001587932238016,0.6
208,7,0.6,0.10256563111218152,0.7
209,2,0.3,0.35,0.9
210,10,0.15,0.10000202670571182,0.7
211,13,0.45,0.3000000000000027,0.9
212,10,0.15,0.2962010812260534,0.9
213,10,0.15,0.4499999999916861,1.0
214,1,0.1,0.34156156860236225,0.9
215,3,0.5,0.4499999999999996,1.0
216,7,0.6,0.34645424746003467,0.9
217,8,0.1,0.10780769218207938,0.7
218,4,0.4,0.39999999999999136,1.0
219,3,0.5,0.05,0.6
220,6,0.6,0.04999999999999999,0.6
221,10,0.15,0.6,1.0
222,4,0.4,0.34320204286252365,0.9
223,10,0.15,0.12907174954888617,0.9
224,12,0.6,0.5999999127204441,1.0
225,10,0.15,0.10022404731559745,0.7
226,5,0.25,0.45000000000000007,1.0
227,9,0.35,0.34905948831990574,0.9
228,6,0.6,0.6,1.0
229,1,0.1,0.24848027027184108,0.8
230,13,0.45,0.25,0.8
231,2,0.3,0.6000000000000001,1.0
232,6,0.6,0.3999811219816791,1.0
233,13,0.45,0.3507149634101627,0.9
234,8,0.1,0.40637673982623435,1.0
235,11,0.1,0.6,1.0
236,7,0.6,0.12892917208020607,0.8
237,5,0.25,0.44999999999999996,1.0
238,14,0.3,0.4499999999999987,1.0
239,7,0.6,0.6,1.0
240,7,0.6,0.45000000000000007,1.0
241,12,0.6,0.34999999994724196,0.9
242,3,0.5,0.05147976201081308,0.6
243,7,0.6,0.45,1.0
244,12,0.6,0.15000092224709083,0.7
245,2,0.3,0.15127342224148205,0.8
246,10,0.15,0.45000000000000007,1.0
247,1,0.1,0.24999671568771026,0.8
248,5,0.25,0.44999999999999896,1.0
249,7,0.6,0.45,1.0
250,1,0.1,0.6000000000000001,1.0
251,6,0.6,0.09540402863983521,0.7
252,11,0.1,0.05,0.6
253,3,0.5,0.6,1.0
254,6,0.6,0.050061878651865524,0.6
255,4,0.4,0.1000000664300758,0.7
256,3,0.5,0.2999999993466071,0.9
257,0,0.1,0.3,0.9
258,10,0.15,0.2870251806904852,1.0
259,7,0.6,0.14860373096682178,0.7
260,15,0.2,0.0660156679198453,0.7
261,11,0.1,0.3,0.9
262,8,0.1,0.3499999999999737,0.9
263,3,0.5,0.45,1.0
264,2,0.3,0.33661331153172774,0.9
265,5,0.25,0.4786899720203553,1.0
266,7,0.6,0.29826244002217694,0.9
267,11,0.1,0.05541049840022439,0.6
268,8,0.1,0.2114062170977346,1.0
269,0,0.1,0.3343477355844606,0.9
270,7,0.6,0.4210724924944299,1.0
271,6,0.6,0.34170800463350415,0.9
272,6,0.6,0.25,0.8
273,1,0.1,0.3495968613557299,0.9
274,14,0.3,0.2999946176856039,0.9
275,9,0.35,0.4499999071602768,1.0
276,4,0.4,0.3934010305742167,1.0
277,10,0.15,0.22498140799935262,0.9
278,3,0.5,0.1000000005615215,0.7
279,14,0.3,0.2945236200224223,1.0
280,12,0.6,0.1000000013641645,0.7
281,13,0.45,0.3499998851030493,0.9
282,13,0.45,0.11961300796001947,0.7
283,8,0.1,0.05,0.6
284,10,0.15,0.38371646969707696,1.0
285,15,0.2,0.2693734507008164,1.0
286,5,0.25,0.3653958092881291,1.0
287,15,0.2,0.19579608659783426,0.9
288,6,0.6,0.25,0.8
289,0,0.1,0.3,0.9
290,14,0.3,0.35,0.9
291,9,0.35,0.6,1.0
292,5,0.25,0.4245732048614294,1.0
293,12,0.6,0.35,0.9
294,0,0.1,0.1500000008111122,0.7
295,12,0.6,0.2709596607901687,0.9
296,3,0.5,0.1,0.7
297,0,0.1,0.45841485216349326,1.0
298,1,0.1,0.3999700380373628,1.0
299,12,0.6,0.24906100050096056,0.8
300,8,0.1,0.29965413778854244,0.9
301,1,0.1,0.31957827023161833,0.9
302,4,0.4,0.35,0.9
303,10,0.15,0.3999782198844394,1.0
304,14,0.3,0.2500000010976588,0.8
305,13,0.45,0.3,0.9
306,4,0.4,0.29999999892995033,0.9
307,7,0.6,0.18909462484979425,0.8
308,11,0.1,0.355395898551082,1.0
309,15,0.2,0.2638427682686304,0.9
310,15,0.2,0.14692391992273895,0.9
311,14,0.3,0.45,1.0
312,1,0.1,0.5301391601957344,1.0
313,9,0.35,0.10010491087624136,0.7
314,1,0.1,0.2769660596259326,0.9
315,5,0.25,0.25000000138438233,0.8
316,7,0.6,0.40000003679518836,1.0
317,10,0.15,0.6,1.0
318,3,0.5,0.45,1.0
319,10,0.15,0.05008856784594142,0.6
320,14,0.3,0.6,1.0
321,7,0.6,0.15,0.7
322,14,0.3,0.6,1.0
323,11,0.1,0.4004351042333703,1.0
324,3,0.5,0.053027495451589045,0.6
325,15,0.2,0.0500010613788857,0.6
326,10,0.15,0.29999998913104187,0.9
327,8,0.1,0.25850545464604646,0.9
328,4,0.4,0.4488654248154123,1.0
329,8,0.1,0.44272850241537165,1.0
330,7,0.6,0.35,0.9
331,1,0.1,0.5999999999999978,1.0
332,12,0.6,0.0888966102858335,0.7
333,14,0.3,0.2999999999999995,0.9
334,0,0.1,0.3,0.9
335,7,0.6,0.45,1.0
336,4,0.4,0.3520690754404328,0.9
337,5,0.25,0.2999999999900563,0.9
338,11,0.1,0.3000000002604109,0.9
339,1,0.1,0.5976833503965959,1.0
340,13,0.45,0.35,0.9
341,13,0.45,0.25,0.8
342,15,0.2,0.3578690055875116,1.0
343,1,0.1,0.3999999999996929,1.0
344,14,0.3,0.6,1.0
345,3,0.5,0.3262869488638243,0.9
346,9,0.35,0.6000000000000001,1.0
347,4,0.4,0.2999999999984937,0.9
348,6,0.6,0.4068980496375789,1.0
349,13,0.45,0.2500323513532311,0.8
350,4,0.4,0.44999999999939655,1.0
351,11,0.1,0.06053848130864829,0.7
352,9,0.35,0.45,1.0
353,13,0.45,0.2999999717846107,0.9
354,6,0.6,0.29999999987483583,0.9
355,3,0.5,0.26145003684262363,0.9
356,14,0.3,0.23166998709143136,0.8
357,3,0.5,0.050000003608815895,0.6
358,9,0.35,0.1000019984448565,0.7
359,3,0.5,0.18620426894935077,0.9
360,8,0.1,0.6,1.0
361,4,0.4,0.3432711099573644,0.9
362,15,0.2,0.6,1.0
363,12,0.6,0.15003244717341008,0.7
364,5,0.25,0.6,1.0
365,15,0.2,0.45,1.0
366,5,0.25,0.300064713734747,0.9
367,2,0.3,0.5999999999847754,1.0
368,14,0.3,0.32232500720546453,1.0
369,4,0.4,0.3,0.9
370,4,0.4,0.05000000000002012,0.6
371,6,0.6,0.3,0.9
372,13,0.45,0.10006319532214535,0.7
373,6,0.6,0.5999999999999824,1.0
374,7,0.6,0.24999999999963268,0.8
375,0,0.1,0.05000001252308589,0.6
376,2,0.3,0.29999999999777827,0.9
377,11,0.1,0.05001995076531975,0.6
378,7,0.6,0.44999447835249745,1.0
379,3,0.5,0.1033073528537121,0.7
380,6,0.6,0.45,1.0
381,13,0.45,0.45,1.0
382,0,0.1,0.05,0.6
383,13,0.45,0.3498706975603722,1.0
384,6,0.6,0.2999992941319655,0.9
385,0,0.1,0.3,0.9
386,8,0.1,0.3,0.9
387,12,0.6,0.10000030144057744,0.7
388,8,0.1,0.29999998705808967,0.9
389,9,0.35,0.050000000000000974,0.6
390,1,0.1,0.5999999999999823,1.0
391,11,0.1,0.4000001711839437,1.0
392,10,0.15,0.6,1.0
393,7,0.6,0.3518683695231528,1.0
394,2,0.3,0.44347387136423905,1.0
395,3,0.5,0.05,0.6
396,14,0.3,0.6,1.0
397,1,0.1,0.2792939426666644,0.9
398,8,0.1,0.15000017504525032,0.7
399,10,0.15,0.15000008152214228,0.7
400,1,0.1,0.30231230539368603,1.0
401,1,0.1,0.4,1.0
402,15,0.2,0.2999997902359516,0.9
403,13,0.45,0.45,1.0
404,12,0.6,0.46027848019811013,1.0
405,11,0.1,0.5830263931709371,1.0
406,13,0.45,0.05065912036109929,0.6
407,9,0.35,0.14999996192636658,0.7
408,10,0.15,0.29998329735796364,0.9
409,7,0.6,0.3427309797994658,1.0
410,2,0.3,0.2999999999999963,0.9
411,12,0.6,0.45,1.0
412,4,0.4,0.5999999999999999,1.0
413,13,0.45,0.35,0.9
414,15,0.2,0.1486889004991194,1.0
415,15,0.2,0.33769398450600635,1.0
416,5,0.25,0.2584492061902012,0.9
417,14,0.3,0.45,1.0
418,15,0.2,0.6,1.0
419,3,0.5,0.2991471195958884,0.9
420,9,0.35,0.18708087294749876,0.8
421,3,0.5,0.2999848085581067,0.9
422,2,0.3,0.050004734438904436,0.6
423,8,0.1,0.16894254253763671,0.8
424,9,0.35,0.3,0.9
425,7,0.6,0.24326949005060447,0.8
426,7,0.6,0.12147349988264017,0.7
427,0,0.1,0.2062694565280308,0.8
428,6,0.6,0.05,0.6
429,1,0.1,0.29066722520852567,0.9
430,1,0.1,0.44999999638636823,1.0
431,9,0.35,0.3499999999999604,0.9
432,1,0.1,0.3504696842979114,0.9
433,14,0.3,0.2999998564634327,0.9
434,5,0.25,0.3499999999999405,0.9
435,6,0.6,0.35000296801734143,0.9
436,14,0.3,0.11096177728025515,1.0
437,1,0.1,0.10000009587333972,0.7
438,11,0.1,0.06262862547495693,0.7
439,0,0.1,0.10000314874432249,0.7
440,9,0.35,0.10558691867457351,0.7
441,15,0.2,0.35,0.9
442,5,0.25,0.29999999999999966,0.9
443,7,0.6,0.2999979097326412,0.9
444,0,0.1,0.050000000630608894,0.6
445,2,0.3,0.22218016688946388,1.0
446,0,0.1,0.30000000000038657,0.9
447,8,0.1,0.4499999999999999,1.0
448,13,0.45,0.35,0.9
449,9,0.35,0.3058515805608235,1.0
450,2,0.3,0.40000000000011005,1.0
451,11,0.1,0.5999999999588426,1.0
452,14,0.3,0.09681308641506207,1.0
453,5,0.25,0.44999999999999996,1.0
454,9,0.35,0.5999999999999411,1.0
455,5,0.25,0.05,0.6
456,6,0.6,0.2999997433538863,0.9
457,9,0.35,0.3,0.9
458,12,0.6,0.05,0.6
459,4,0.4,0.2894636288828789,1.0
460,6,0.6,0.2510284578096718,0.9
461,2,0.3,0.4224382171262274,1.0
462,15,0.2,0.2499967498989668,0.8
463,2,0.3,0.6,1.0
464,8,0.1,0.3495369433698697,0.9
465,6,0.6,0.2505356424872352,0.8
466,6,0.6,0.05,0.6
467,1,0.1,0.35,0.9
468,13,0.45,0.3499999925297006,0.9
469,14,0.3,0.09999945534186169,0.7
470,11,0.1,0.3000000000000796,0.9
471,13,0.45,0.43085538461660045,1.0
472,8,0.1,0.45,1.0
473,3,0.5,0.12286367602601772,0.9
474,12,0.6,0.24038968880161038,0.9
475,5,0.25,0.23193488552539263,0.9
476,9,0.35,0.2999999999834307,0.9
477,1,0.1,0.45,1.0
478,5,0.25,0.05,0.6
479,8,0.1,0.2579172217029232,1.0
480,10,0.15,0.35000086105501965,0.9
481,14,0.3,0.4499999999999999,1.0
482,6,0.6,0.050001527570837985,0.6
483,11,0.1,0.05,0.6
484,0,0.1,0.35,0.9
485,0,0.1,0.4677856144395732,1.0
486,11,0.1,0.300000000028536,0.9
487,8,0.1,0.6,1.0
488,2,0.3,0.5107272501107116,1.0
489,14,0.3,0.37519902139100225,1.0
490,10,0.15,0.3,0.9
491,10,0.15,0.45000000000000007,1.0
492,0,0.1,0.35,0.9
493,7,0.6,0.45,1.0
494,9,0.35,0.29999995716583827,0.9
495,12,0.6,0.45,1.0
496,6,0.6,0.6,1.0
497,8,0.1,0.15666480573695207,0.9
498,2,0.3,0.6,1.0
499,2,0.3,0.14262211859948293,0.8
500,5,0.25,0.3499999990413943,0.9
501,2,0.3,0.3499999999579478,0.9
502,8,0.1,0.2936698852681493,0.9
503,2,0.3,0.05206444110641351,0.6
504,12,0.6,0.45,1.0
505,5,0.25,0.29999750361934363,0.9
506,5,0.25,0.05000001508354472,0.6
507,6,0.6,0.44999998180152134,1.0
508,1,0.1,0.30000015552838544,0.9
509,8,0.1,0.599999999789284,1.0
510,0,0.1,0.07284628127950488,0.7
511,8,0.1,0.3341310625781726,1.0
512,14,0.3,0.2500000016189945,0.8
513,14,0.3,0.2692100089950037,0.9
514,7,0.6,0.23225383345738762,1.0
515,15,0.2,0.34969759020310465,0.9
516,5,0.25,0.29996697065683653,0.9
517,8,0.1,0.1030079140849561,0.8
518,1,0.1,0.2961336146970695,0.9
519,0,0.1,0.3,0.9
520,7,0.6,0.14999786593876785,0.7
521,6,0.6,0.10118553513709164,0.7
522,0,0.1,0.3,0.9
523,6,0.6,0.05000000000000006,0.6
524,11,0.1,0.24999999999204775,0.8
525,11,0.1,0.10000132017708033,0.7
526,3,0.5,0.35,0.9
527,0,0.1,0.29999456507433186,0.9
528,2,0.3,0.3,0.9
529,12,0.6,0.4181797325272569,1.0
530,1,0.1,0.3947029485637376,1.0
531,3,0.5,0.23319428586286872,0.9
532,8,0.1,0.12003529422285389,0.8
533,9,0.35,0.05,0.6
534,6,0.6,0.34999997040982034,0.9
535,14,0.3,0.36761188748445356,1.0
536,4,0.4,0.45,1.0
537,8,0.1,0.10670441863373073,0.9
538,4,0.4,0.4499999992751997,1.0
539,1,0.1,0.2454849834052999,0.8
540,10,0.15,0.3499997275091166,0.9
541,0,0.1,0.3999999960126364,1.0
542,13,0.45,0.3,0.9
543,7,0.6,0.10000000000377289,0.7
544,5,0.25,0.2999999993991066,0.9
545,4,0.4,0.35,0.9
546,8,0.1,0.15000010477533673,0.7
547,3,0.5,0.35,0.9
548,3,0.5,0.39314172074931863,1.0
549,8,0.1,0.12032473671776482,0.9
550,15,0.2,0.05000009179888793,0.6
551,15,0.2,0.5999259949726046,1.0
552,15,0.2,0.30000000000205435,0.9
553,15,0.2,0.34856452017918205,0.9
554,13,0.45,0.3,0.9
555,14,0.3,0.45,1.0
556,1,0.1,0.15515346063596377,0.7
557,9,0.35,0.2994562541853268,0.9
558,9,0.35,0.05139374375631636,0.6
559,3,0.5,0.3,0.9
560,6,0.6,0.45,1.0
561,1,0.1,0.3,0.9
562,13,0.45,0.2999999999998917,0.9
563,0,0.1,0.29999999986468545,0.9
564,8,0.1,0.05000210642211692,0.6
565,1,0.1,0.3499999050462864,0.9
566,11,0.1,0.05,0.6
567,14,0.3,0.05,0.6
568,6,0.6,0.22521234303446633,0.9
569,10,0.15,0.599999882806522,1.0
570,9,0.35,0.05150805945538194,0.6
571,9,0.35,0.29999999999989135,0.9
572,14,0.3,0.05346748435232584,0.6
573,11,0.1,0.3355940212769779,1.0
574,6,0.6,0.3177745302991521,0.9
575,13,0.45,0.35198538211366837,0.9
576,8,0.1,0.10000348641935493,0.7
577,7,0.6,0.2999923363292854,0.9
578,9,0.35,0.24999986397671542,0.8
579,10,0.15,0.2990346698157965,0.9
580,15,0.2,0.4499971353220158,1.0
581,5,0.25,0.44833552511824937,1.0
582,12,0.6,0.6,1.0
583,5,0.25,0.45,1.0
584,3,0.5,0.24846100784903064,0.8
585,5,0.25,0.4000223821013411,1.0
586,6,0.6,0.45,1.0
587,10,0.15,0.4499947999730258,1.0
588,9,0.35,0.10000002160051458,0.7
589,5,0.25,0.3999999994685108,1.0
590,4,0.4,0.3,0.9
591,13,0.45,0.2999999999954419,0.9
592,2,0.3,0.29999999981135184,0.9
593,10,0.15,0.10000000083333735,0.7
594,10,0.15,0.4499999999973868,1.0
595,9,0.35,0.45,1.0
596,8,0.1,0.15000000011815276,0.7
597,13,0.45,0.2671820953741529,1.0
598,15,0.2,0.299999938124319,0.9
599,8,0.1,0.35,0.9
600,15,0.2,0.14333893248182417,0.7
601,15,0.2,0.3565147596823949,1.0
602,8,0.1,0.2876457786710756,0.9
603,2,0.3,0.26867414664721545,0.9
604,4,0.4,0.2499998949115401,0.8
605,10,0.15,0.050000548532915176,0.6
606,11,0.1,0.35,0.9
607,2,0.3,0.45230765970708486,1.0
608,3,0.5,0.24508249591087505,0.8
609,9,0.35,0.2999972808952053,0.9
610,8,0.1,0.05,0.6
611,8,0.1,0.2972921223208657,0.9
612,1,0.1,0.25,0.8
613,7,0.6,0.3,0.9
614,0,0.1,0.3885825092358883,1.0
615,4,0.4,0.25056393652811043,0.8
616,0,0.1,0.45,1.0
617,5,0.25,0.05573844299270106,0.6
618,15,0.2,0.2999836117221367,0.9
619,15,0.2,0.4497196547524589,1.0
620,1,0.1,0.3500000009940153,0.9
621,11,0.1,0.32050099552773337,1.0
622,14,0.3,0.12758806105578602,0.9
623,3,0.5,0.3000006470994332,0.9
624,15,0.2,0.2999999999946792,0.9
625,14,0.3,0.3,0.9
626,15,0.2,0.6,1.0
627,10,0.15,0.10000140755140094,0.7
628,13,0.45,0.39999999999999597,1.0
629,15,0.2,0.29458086720753646,1.0
630,5,0.25,0.3,0.9
631,0,0.1,0.2999999999999188,0.9
632,10,0.15,0.3999856018144031,1.0
633,2,0.3,0.29999920927646223,0.9
634,7,0.6,0.06179167381561136,0.7
635,9,0.35,0.2968490595315777,0.9
636,8,0.1,0.35,0.9
637,15,0.2,0.2999999998893671,0.9
638,4,0.4,0.6,1.0
639,7,0.6,0.17990393253493234,0.8
640,0,0.1,0.2372949161019011,0.8
641,13,0.45,0.3,0.9
642,1,0.1,0.6,1.0
643,11,0.1,0.5887636805685836,1.0
644,11,0.1,0.30977790999749755,0.9
645,1,0.1,0.05,0.6
646,13,0.45,0.050000000003300196,0.6
647,4,0.4,0.15002901268508959,0.7
648,11,0.1,0.05,0.6
649,11,0.1,0.24999999958506172,0.8
650,7,0.6,0.05,0.6
651,12,0.6,0.21712091715909113,0.8
652,2,0.3,0.15000000851020773,0.7
653,15,0.2,0.3288041766976973,0.9
654,5,0.25,0.10000008215292601,0.7
655,11,0.1,0.44999999999999996,1.0
656,0,0.1,0.39785047326950007,1.0
657,4,0.4,0.050000201615046515,0.6
658,11,0.1,0.4149335958882251,1.0
659,13,0.45,0.35,0.9
660,6,0.6,0.3,0.9
661,0,0.1,0.4499999992541064,1.0
662,7,0.6,0.05000000000000046,0.6
663,5,0.25,0.15936440598031051,0.9
664,11,0.1,0.050361308011009576,0.6
665,11,0.1,0.5989554571115955,1.0
666,1,0.1,0.3074228543979102,0.9
667,10,0.15,0.32591729163145616,1.0
668,15,0.2,0.30000000000000027,0.9
669,1,0.1,0.45,1.0
670,4,0.4,0.30131661254325,0.9
671,8,0.1,0.2999999997128604,0.9
672,7,0.6,0.6,1.0
673,6,0.6,0.3,0.9
674,4,0.4,0.3836343888450944,1.0
675,13,0.45,0.35,0.9
676,14,0.3,0.05000000000000042,0.6
677,11,0.1,0.2999999999980399,0.9
678,10,0.15,0.10000000090197471,0.7
679,15,0.2,0.3246425156416325,0.9
680,5,0.25,0.3021326929241776,0.9
681,13,0.45,0.050072309762916156,0.6
682,14,0.3,0.3499999980155046,0.9
683,2,0.3,0.29999912412331275,0.9
684,0,0.1,0.2833001323473442,1.0
685,3,0.5,0.5888310485535472,1.0
686,8,0.1,0.5999999926197308,1.0
687,15,0.2,0.05092114693400375,0.6
688,1,0.1,0.3,0.9
689,9,0.35,0.2674582200655432,0.9
690,10,0.15,0.29608286226459435,0.9
691,15,0.2,0.33160581964101876,1.0
692,5,0.25,0.4499999999999852,1.0
693,0,0.1,0.59999263067921,1.0
694,6,0.6,0.05002279840164328,0.6
695,8,0.1,0.2643345006256574,0.9
696,14,0.3,0.39999999999998903,1.0
697,9,0.35,0.4499995856661827,1.0
698,5,0.25,0.1000000008265408,0.7
699,6,0.6,0.45,1.0
700,4,0.4,0.10000000000976456,0.7
701,13,0.45,0.6,1.0
702,9,0.35,0.05000000000000002,0.6
