theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
10,10,"[18, 14, 1, 11]","[3.4170973203553605, 4.61463663702443, 1.5420617357624, 1.566748456647602]",0.9,0.15,0.75,1.0,True,True,False,True,6.166435577619002,-0.03720583909440085,True,True,2.067404076696013,0.5102116245722572,0.2991299007112023,0.006538191786811287,0.14912990071120233,0.06756232702173293,0,0,0,nan,nan,3.2569048926234245e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,11,"[10, 1, 0, 8]","[2.9036206086846157, 1.6010531738280838, 2.702517715926754, 3.246186432482549]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.0,1.0,0.25,4.254688620778493e-15,0.15,0.0717832581140101,0,0,0,nan,nan,3.225868567824364e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
12,12,"[7, 25, 27, 23]","[1.293724859608071, 2.5531403548049623, 1.5177043415386087, 3.951828745404424]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,5.6673380589642885,-0.1921656528322248,True,True,1.000003028550705,0.9999984857269755,0.15000037738985827,0.00030677620929126594,-0.4499996226101417,0.0725157770793885,0,0,0,nan,nan,3.234704490751028e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
13,13,"[14, 20, 19, 12]","[2.276970716610272, 2.2983720275220447, 2.2509820400183305, 1.2800584962100792]",0.9,0.45,0.45,1.0,True,True,False,True,3.4856548583706313,-0.06648571406120514,True,True,1.0000200767449492,0.9999899617284828,0.30000100097982146,0.00031660599324606414,-0.14999899902017855,0.07127133384346962,0,0,0,nan,nan,3.3030693884938955e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
14,14,"[12, 29, 13, 24]","[1.094553879300207, 3.4840531945943254, 4.8591633403767736, 3.40933043246916]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0,1.0,0.3,6.644045568899807e-13,0.0,0.0748310110066086,0,0,0,nan,nan,3.52425267919898e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
15,15,"[11, 7, 26, 17]","[1.7279255284181974, 1.0018946751022995, 1.5327027924008383, 1.148966823574526]",0.8,0.2,0.6000000000000001,1.0,True,True,False,True,4.771378611522174,-0.06841498662804643,True,True,2.226234047213769,0.4854794788373807,0.22351336460494603,0.028303256488824598,0.02351336460494602,0.07014962402172387,0,0,0,nan,nan,3.4950789995491505e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
0,16,"[17, 28, 2, 23]","[2.5449152278639042, 3.3154851025486867, 2.4667219337323867, 3.3299007288567304]",0.6,0.1,0.5,1.0,True,True,False,True,4.7444373912934275,-0.11479956846261899,True,True,1.0000000623435876,0.9999999688282072,0.0500000093515374,5.296660349222873e-05,-0.049999990648462604,0.0731834638863802,0,0,0,nan,nan,3.200402716174722e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,17,"[6, 11, 25, 14]","[1.8588742484035947, 1.6875155839110287, 2.634706225777837, 6.71789657756197]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,10.4881090220033,-0.06126389054985644,True,True,1.0,1.0,0.25,1.0288375419429859e-14,0.15,0.0759561259765178,0,0,0,nan,nan,3.4254800993949175e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,18,"[5, 16, 23, 27]","[1.2516777162065464, 2.0185578102756607, 3.92269358552646, 2.4969716163782216]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,4.848379284386246,-0.04908653844885331,True,True,1.0063120442385969,0.9968545455801145,0.29986554204533783,0.0028009921650541413,-0.00013445795466215937,0.06551120989024639,0,0,0,nan,nan,3.390491474419832e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,19,"[2, 21, 24, 11]","[1.687043538138365, 2.9408922923021743, 4.873352517908536, 3.2931140426829772]",1.0,0.5,0.5,1.0,False,False,False,True,8.584969301667055,-0.0306014049457474,True,True,1.0000066901407814,0.999996654940799,0.4500000000000999,1.2234712044956945e-07,-0.049999999999900124,0.06891558994539082,0,0,0,nan,nan,3.435363760218024e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,20,"[6, 14, 4, 2]","[2.6188265597766036, 2.102733574088351, 1.995064017530564, 1.3846021350731108]",1.0,0.4,0.6,1.0,False,False,False,True,2.9696220675062928,-0.025230983616995065,True,True,1.0000000000007137,0.9999999999996432,0.3999999999999632,6.205473677553736e-08,-3.680389326632394e-14,0.07189867389388382,0,0,0,nan,nan,3.408000338822603e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,21,"[7, 15, 20, 6]","[2.317792699612124, 1.5205368242281907, 1.659182490220975, 2.01871752790186]",0.9,0.25,0.65,1.0,True,True,False,True,9.50739012527667,-0.04569958875742685,True,True,1.0000003834690745,0.9999998082654994,0.3000000095843368,2.1899200385151707e-05,0.05000000958433681,0.07109521306119859,0,0,0,nan,nan,3.122276393696666e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,22,"[8, 2, 15, 3]","[3.377146894354252, 1.2927184638235356, 1.4906648276469676, 3.210957685221728]",0.8,0.6,0.20000000000000007,1.0,True,True,False,True,3.5821298688752155,-0.13139686888496546,True,True,1.056277112264642,0.9726105777781417,0.2554768788014157,0.03264054893651372,-0.3445231211985843,0.06727740890346467,0,0,0,nan,nan,3.391847712919116e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,23,"[9, 6, 0, 21]","[5.891596616444464, 3.6456939209052335, 1.3340338786306085, 3.2778081019478407]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0,1.0,0.45,3.644255218277545e-73,-0.14999999999999997,0.0749251029919833,0,0,0,nan,nan,3.355205990374088e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,24,"[0, 6, 12, 18]","[1.5221244067232758, 1.3699890372341552, 1.5753193402340098, 6.172241553059097]",0.6,0.1,0.5,1.0,True,True,False,True,7.546941317766077,-0.12253256195015293,True,True,1.0,1.0,0.05000000000000002,1.7357269134133323e-09,-0.04999999999999999,0.07436879305168986,0,0,0,nan,nan,3.377674147486687e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,25,"[29, 17, 8, 28]","[2.8677249000675467, 1.3359990776912178, 7.031625807889697, 7.971893874273017]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0000000000051816,0.9999999999974092,0.25,1.5796469595437095e-23,-0.09999999999999998,0.07013170910067856,0,0,0,nan,nan,3.439123975113034e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
10,26,"[21, 13, 11, 23]","[1.579390186346414, 3.4255546034803075, 1.6713941260691336, 3.6197027854872514]",0.8,0.15,0.65,1.0,True,True,False,True,6.166435577619002,-0.06455663483250625,True,True,1.380768506113443,0.836293671878587,0.23363126626299904,0.03701907141386044,0.08363126626299905,0.07159801782108843,0,0,0,nan,nan,3.165326779708266e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,27,"[1, 2, 0, 20]","[1.5372458307036776, 1.1153333693757839, 2.6761285411274187, 3.196024807889615]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.0267401763332158,0.9868040228978596,0.2506599409287741,0.005707515376758937,0.15065994092877408,0.06998926005326211,0,0,0,nan,nan,3.149319672957063e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
12,28,"[12, 29, 18, 1]","[1.3403470256705985, 2.723981974918944, 3.6949918501074213, 3.7296152118955153]",1.0,0.6,0.4,1.0,False,False,False,True,3.812486424973599,-0.03692550183659505,True,True,1.0000780268809157,0.9999609880814719,0.45,1.248415506022227e-15,-0.14999999999999997,0.0737286361400038,0,0,0,nan,nan,3.1040748581290245e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
13,29,"[27, 26, 7, 4]","[1.7171979826404682, 2.26633248497977, 1.3794203577093722, 2.2866060560480013]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.0030173887033746,0.9984936330910729,0.40028943431750846,0.007680298963448349,-0.04971056568249155,0.0686434640083462,0,0,0,nan,nan,3.400631248950958e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
14,30,"[3, 20, 2, 0]","[4.8207092563014164, 2.8425126639048126, 1.0889320630282235, 2.3171018132388133]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0,1.0,0.3,9.972543470861978e-17,0.0,0.07045612297952175,0,0,0,nan,nan,3.4706725273281336e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
15,31,"[9, 1, 6, 4]","[2.0911156057656375, 1.7466989807037259, 1.9468401077050335, 2.2152946469499772]",0.9,0.2,0.7,1.0,True,True,False,True,4.7715839613870745,-0.03873612704831989,True,True,1.0209754248077259,0.9896209908867595,0.299472585440494,0.005231060110770551,0.09947258544049398,0.06871964992024004,0,0,0,nan,nan,3.2812473364174366e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
0,32,"[26, 27, 4, 22]","[1.532645180700607, 3.127200001302774, 3.8536519153095936, 2.8639140924509294]",0.9,0.1,0.8,1.0,True,True,False,True,4.7444373912934275,-0.032714997038205205,True,True,1.0000000000000004,0.9999999999999998,0.3,2.0904720115807717e-09,0.19999999999999998,0.07339323800988495,0,0,0,nan,nan,3.234774339944124e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,33,"[2, 20, 27, 18]","[1.7401743828178489, 2.346824766292695, 2.255952005859452, 4.540341519722701]",1.0,0.1,0.9,1.0,False,False,False,True,10.4881090220033,-0.013057186143027854,True,True,1.0,1.0,0.6,2.3855436331072966e-16,0.5,0.07161257485859096,0,0,0,nan,nan,3.214256139472127e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,34,"[6, 9, 27, 16]","[2.037935382364104, 4.239328097780548, 2.501568874137543, 1.8578393353520637]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,4.848379284386246,-0.04908653844885331,True,True,1.000000004311218,0.999999997844391,0.2999999994672451,1.1527417522855468e-05,-5.327548957545503e-10,0.06622828007675707,0,0,0,nan,nan,3.3046817407011986e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,35,"[1, 14, 16, 28]","[3.5477650782778434, 4.6691662942428875, 3.0657635738662083, 7.445329894596934]",0.9,0.5,0.4,1.0,True,True,False,True,8.584969301667055,-0.07595121380361972,True,True,1.0,1.0,0.35,5.1797316001938e-34,-0.15000000000000002,0.06978500890545547,0,0,0,nan,nan,3.299623494967818e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,36,"[26, 13, 7, 22]","[2.099429612072336, 3.0742816897712024, 1.4146879581016027, 1.6094647843851861]",0.9,0.4,0.5,1.0,True,True,False,True,2.9696220675062928,-0.06329813559475528,True,True,1.0000002012248828,0.9999998993875686,0.3000000150838311,4.7569354246860305e-05,-0.0999999849161689,0.07247088407166302,0,0,0,nan,nan,3.2263167668133974e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,37,"[27, 10, 3, 26]","[2.8439631695195806, 1.4112892830799664, 6.309682999003192, 1.677033835264894]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0,1.0,0.05,7.551016473813984e-20,-0.2,0.07430873112753034,0,0,0,nan,nan,3.2002979423850775e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,38,"[6, 25, 28, 29]","[3.5511102104339423, 1.9525833477442167, 3.628456733376741, 3.27235124179342]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.0000000000187363,0.9999999999906317,0.44999999999952744,1.5503058947006916e-07,-0.15000000000047253,0.07046990119852126,0,0,0,nan,nan,3.3644260838627815e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,39,"[23, 6, 10, 26]","[4.931150341048868, 3.6832359760645, 1.443574117095165, 2.738773853854391]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0453712060659917,0.9778064436755955,0.6,2.7729434754533463e-11,0.0,0.07101745903491974,0,0,0,nan,nan,3.274594200775027e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,40,"[10, 14, 20, 15]","[1.4784103074226358, 2.3992719015107378, 1.785492597133024, 1.585965517020571]",1.0,0.1,0.9,1.0,False,False,False,True,7.546941317766077,-0.014186950843474967,True,True,2.0544326639498003,0.4954262912226486,0.22634222164224166,0.17506202105672544,0.12634222164224165,0.07433097390457988,0,0,0,nan,nan,3.230874426662922e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,41,"[25, 15, 18, 2]","[2.1429204552659575, 1.991511733036169, 7.315572048981948, 1.2358929363521431]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0,1.0,0.25,4.9750991684229136e-21,-0.09999999999999998,0.07312840316444635,0,0,0,nan,nan,3.1615025363862514e-05,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T4/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
