history_id,xi1,theta_id,rollout_id,y1,posterior_ess,xi2_star,best_expected_u_ctrl,xi2_second,second_best_expected_u_ctrl,gap_best_second,n_co_tied,n_near_tied,all_scores_json
12,0,0,1,2.100774606747268,1.2226808925707693,1,0.7145833333333335,3,0.7094401041666667,0.0015190972222222099,2,2,"{""1"": 0.7145833333333335, ""2"": 0.7203776041666666, ""3"": 0.7094401041666667, ""4"": 0.7145833333333332, ""5"": 0.713107638888889, ""6"": 0.7104166666666667, ""7"": 0.7098524305555557, ""8"": 0.7219184027777779, ""9"": 0.7156901041666668, ""10"": 0.7198567708333335, ""11"": 0.7166232638888891, ""12"": 0.7235026041666668, ""13"": 0.719943576388889, ""14"": 0.7079210069444445, ""15"": 0.7161024305555556, ""16"": 0.7186631944444445, ""17"": 0.7129557291666667, ""18"": 0.7125651041666666, ""19"": 0.7218750000000002, ""20"": 0.7168836805555555, ""21"": 0.7166666666666667, ""22"": 0.7197916666666666, ""23"": 0.7136067708333332, ""24"": 0.7105251736111112, ""25"": 0.7170355902777779, ""26"": 0.7095920138888889, ""27"": 0.7180338541666668, ""28"": 0.7252170138888889, ""29"": 0.7104383680555557}"
13,0,1,1,1.2264582890744613,9.010565061457738,24,0.8434895833333332,24,0.8434895833333332,0.001106770833333215,1,1,"{""1"": 0.8517578124999999, ""2"": 0.8595486111111111, ""3"": 0.8541449652777778, ""4"": 0.8423828125, ""5"": 0.8710069444444445, ""6"": 0.8615234375000002, ""7"": 0.8610894097222223, ""8"": 0.8506076388888889, ""9"": 0.8526041666666666, ""10"": 0.8735460069444446, ""11"": 0.8620659722222223, ""12"": 0.8470486111111111, ""13"": 0.8524088541666667, ""14"": 0.8446831597222223, ""15"": 0.870334201388889, ""16"": 0.8556206597222223, ""17"": 0.8520182291666667, ""18"": 0.8534288194444445, ""19"": 0.8461154513888888, ""20"": 0.8710720486111111, ""21"": 0.8688368055555555, ""22"": 0.8466579861111111, ""23"": 0.8518663194444445, ""24"": 0.8434895833333332, ""25"": 0.8706814236111112, ""26"": 0.8500651041666668, ""27"": 0.8558376736111111, ""28"": 0.8502387152777778, ""29"": 0.8522569444444444}"
14,0,2,1,1.5189128396929648,10.04315407620544,21,0.9134765625000001,1,0.8828993055555556,0.001388888888888995,1,1,"{""1"": 0.8828993055555556, ""2"": 0.8975260416666667, ""3"": 0.8905381944444445, ""4"": 0.8931640625, ""5"": 0.9037326388888888, ""6"": 0.8920138888888888, ""7"": 0.8986328125000002, ""8"": 0.8868055555555556, ""9"": 0.8981119791666669, ""10"": 0.9041015625000001, ""11"": 0.8934895833333334, ""12"": 0.9019097222222223, ""13"": 0.8965060763888889, ""14"": 0.9006076388888888, ""15"": 0.9070312500000001, ""16"": 0.8972656250000001, ""17"": 0.9006944444444445, ""18"": 0.8815104166666666, ""19"": 0.8887803819444445, ""20"": 0.9049913194444444, ""21"": 0.9134765625000001, ""22"": 0.8919704861111111, ""23"": 0.8893663194444446, ""24"": 0.9013888888888889, ""25"": 0.8954861111111111, ""26"": 0.9013237847222224, ""27"": 0.8956380208333333, ""28"": 0.8938585069444445, ""29"": 0.9062065972222223}"
15,0,3,1,1.869273866230017,6.46187854812277,13,0.8901475694444446,6,0.8810546875000002,0.0019965277777780344,1,1,"{""1"": 0.8790581597222221, ""2"": 0.8877821180555556, ""3"": 0.8918619791666668, ""4"": 0.8885416666666668, ""5"": 0.9031032986111112, ""6"": 0.8810546875000002, ""7"": 0.9070746527777778, ""8"": 0.9172743055555556, ""9"": 0.8950520833333334, ""10"": 0.9020399305555555, ""11"": 0.9133029513888888, ""12"": 0.8922309027777778, ""13"": 0.8901475694444446, ""14"": 0.8981770833333335, ""15"": 0.8985460069444445, ""16"": 0.9053602430555555, ""17"": 0.8899739583333335, ""18"": 0.904709201388889, ""19"": 0.8979600694444444, ""20"": 0.8937282986111111, ""21"": 0.8939019097222222, ""22"": 0.8942491319444444, ""23"": 0.9126953125, ""24"": 0.8978515625000001, ""25"": 0.8995442708333333, ""26"": 0.8934244791666668, ""27"": 0.8930989583333334, ""28"": 0.8916449652777777, ""29"": 0.9072265625}"
16,0,4,1,1.8671045689546046,6.556681866899527,8,0.8922743055555555,26,0.8853949652777778,0.0031250000000000444,1,1,"{""1"": 0.9046875, ""2"": 0.8923177083333332, ""3"": 0.8963324652777779, ""4"": 0.9019965277777778, ""5"": 0.9041449652777779, ""6"": 0.8968315972222222, ""7"": 0.9133463541666668, ""8"": 0.8922743055555555, ""9"": 0.8930555555555556, ""10"": 0.8984375, ""11"": 0.89609375, ""12"": 0.9042534722222223, ""13"": 0.8992621527777779, ""14"": 0.8923394097222223, ""15"": 0.902560763888889, ""16"": 0.8970269097222222, ""17"": 0.9003689236111111, ""18"": 0.8875217013888889, ""19"": 0.8896050347222223, ""20"": 0.9041232638888889, ""21"": 0.8966579861111111, ""22"": 0.8944661458333334, ""23"": 0.8885633680555557, ""24"": 0.8952039930555555, ""25"": 0.9016276041666668, ""26"": 0.8853949652777778, ""27"": 0.906467013888889, ""28"": 0.8822699652777778, ""29"": 0.8994140625}"
17,0,5,1,1.7408397162248759,7.801974076474033,6,0.8862630208333333,1,0.8655164930555556,0.0017578124999999556,1,1,"{""1"": 0.8655164930555556, ""2"": 0.8707682291666666, ""3"": 0.8919921875, ""4"": 0.8775607638888889, ""5"": 0.8911458333333333, ""6"": 0.8862630208333333, ""7"": 0.8637586805555556, ""8"": 0.8838975694444445, ""9"": 0.8759982638888889, ""10"": 0.8909939236111111, ""11"": 0.8934027777777779, ""12"": 0.8810980902777775, ""13"": 0.8676432291666667, ""14"": 0.8819010416666666, ""15"": 0.8858940972222223, ""16"": 0.8911241319444444, ""17"": 0.8833984375, ""18"": 0.8797526041666668, ""19"": 0.8829427083333332, ""20"": 0.891189236111111, ""21"": 0.8996093749999999, ""22"": 0.8932508680555555, ""23"": 0.8832682291666667, ""24"": 0.8961371527777778, ""25"": 0.891384548611111, ""26"": 0.8827473958333334, ""27"": 0.8894965277777779, ""28"": 0.8789930555555555, ""29"": 0.8865885416666668}"
18,0,6,1,1.387885049282193,10.591238746891761,24,0.8661892361111111,11,0.8443793402777778,0.0001085069444445308,1,1,"{""1"": 0.863715277777778, ""2"": 0.8738064236111112, ""3"": 0.8663411458333333, ""4"": 0.8766493055555555, ""5"": 0.8754557291666667, ""6"": 0.8582031250000001, ""7"": 0.8781901041666668, ""8"": 0.8658420138888889, ""9"": 0.8574869791666666, ""10"": 0.8682291666666666, ""11"": 0.8443793402777778, ""12"": 0.8643446180555556, ""13"": 0.8784505208333334, ""14"": 0.8590277777777778, ""15"": 0.8678602430555555, ""16"": 0.8463975694444444, ""17"": 0.8719835069444444, ""18"": 0.8537977430555556, ""19"": 0.8599175347222223, ""20"": 0.8692057291666666, ""21"": 0.8685546875, ""22"": 0.8547526041666668, ""23"": 0.8512803819444444, ""24"": 0.8661892361111111, ""25"": 0.8712456597222222, ""26"": 0.8442708333333333, ""27"": 0.8670355902777778, ""28"": 0.8576822916666668, ""29"": 0.8856987847222223}"
19,0,7,1,1.9213218315346854,4.409664768919284,1,0.8875868055555555,19,0.8616319444444445,0.0008897569444443754,1,1,"{""1"": 0.8875868055555555, ""2"": 0.8814453125, ""3"": 0.8741970486111112, ""4"": 0.8607421875000001, ""5"": 0.8873697916666666, ""6"": 0.8761718749999999, ""7"": 0.8846571180555557, ""8"": 0.8830078125000002, ""9"": 0.8826822916666668, ""10"": 0.8904947916666668, ""11"": 0.8807942708333334, ""12"": 0.8826605902777778, ""13"": 0.8954427083333334, ""14"": 0.8773220486111112, ""15"": 0.8840060763888887, ""16"": 0.8876736111111111, ""17"": 0.8798828125, ""18"": 0.875217013888889, ""19"": 0.8616319444444445, ""20"": 0.8836805555555557, ""21"": 0.8801215277777779, ""22"": 0.8720920138888889, ""23"": 0.8747612847222221, ""24"": 0.8779079861111111, ""25"": 0.8746310763888889, ""26"": 0.8987196180555556, ""27"": 0.8886501736111111, ""28"": 0.8759548611111111, ""29"": 0.8775607638888889}"
20,0,8,1,2.3072372367523064,2.0587229486365977,23,0.7704644097222223,16,0.7634331597222223,0.004144965277777857,1,1,"{""1"": 0.7672309027777778, ""2"": 0.7783637152777777, ""3"": 0.7708333333333334, ""4"": 0.7673394097222221, ""5"": 0.7703776041666667, ""6"": 0.769314236111111, ""7"": 0.7658203124999999, ""8"": 0.7705729166666666, ""9"": 0.7712890625000001, ""10"": 0.7716145833333332, ""11"": 0.7798177083333333, ""12"": 0.7687282986111111, ""13"": 0.7829210069444446, ""14"": 0.7758463541666667, ""15"": 0.7720269097222222, ""16"": 0.7634331597222223, ""17"": 0.7810763888888889, ""18"": 0.7719184027777777, ""19"": 0.779296875, ""20"": 0.7722873263888889, ""21"": 0.765407986111111, ""22"": 0.7592881944444444, ""23"": 0.7704644097222223, ""24"": 0.7733506944444445, ""25"": 0.773654513888889, ""26"": 0.7685980902777777, ""27"": 0.769943576388889, ""28"": 0.7760633680555555, ""29"": 0.7770616319444444}"
21,0,9,1,1.267228484798597,10.182653727306294,14,0.8424045138888889,16,0.8351345486111112,0.0016493055555555358,1,1,"{""1"": 0.8566840277777779, ""2"": 0.8551649305555555, ""3"": 0.8536892361111112, ""4"": 0.844943576388889, ""5"": 0.8709418402777779, ""6"": 0.8557074652777779, ""7"": 0.8395399305555555, ""8"": 0.8494574652777779, ""9"": 0.8453993055555555, ""10"": 0.8705946180555556, ""11"": 0.8536024305555556, ""12"": 0.8334852430555557, ""13"": 0.8454644097222221, ""14"": 0.8424045138888889, ""15"": 0.8686414930555556, ""16"": 0.8351345486111112, ""17"": 0.8523437500000002, ""18"": 0.8503906250000001, ""19"": 0.8469835069444445, ""20"": 0.8663194444444445, ""21"": 0.8492404513888889, ""22"": 0.8543185763888891, ""23"": 0.8481119791666668, ""24"": 0.8516493055555556, ""25"": 0.8684027777777779, ""26"": 0.8511935763888889, ""27"": 0.8414713541666666, ""28"": 0.8441623263888888, ""29"": 0.8556206597222223}"
22,0,10,1,2.049197133563699,1.9051867608627469,29,0.7511718750000002,4,0.7374131944444445,0.0027343750000000666,1,1,"{""1"": 0.7527560763888891, ""2"": 0.7561848958333334, ""3"": 0.761154513888889, ""4"": 0.7374131944444445, ""5"": 0.7521267361111111, ""6"": 0.760177951388889, ""7"": 0.7471137152777777, ""8"": 0.7562282986111111, ""9"": 0.746310763888889, ""10"": 0.7408637152777778, ""11"": 0.7346788194444445, ""12"": 0.7586154513888889, ""13"": 0.7435329861111111, ""14"": 0.7577039930555557, ""15"": 0.7534505208333334, ""16"": 0.7539279513888889, ""17"": 0.7626519097222223, ""18"": 0.7548177083333334, ""19"": 0.7548177083333334, ""20"": 0.7554036458333334, ""21"": 0.74765625, ""22"": 0.7604600694444444, ""23"": 0.754123263888889, ""24"": 0.7560546875000002, ""25"": 0.7638237847222223, ""26"": 0.7481553819444446, ""27"": 0.7584201388888889, ""28"": 0.7507161458333335, ""29"": 0.7511718750000002}"
23,0,11,1,2.3780358613465165,2.620747494313701,4,0.7760199652777778,11,0.768337673611111,0.002235243055555669,1,1,"{""1"": 0.7783637152777777, ""2"": 0.7804036458333332, ""3"": 0.7772135416666667, ""4"": 0.7760199652777778, ""5"": 0.7754340277777777, ""6"": 0.7782118055555555, ""7"": 0.7725260416666667, ""8"": 0.7687065972222221, ""9"": 0.7853949652777779, ""10"": 0.7776041666666668, ""11"": 0.768337673611111, ""12"": 0.7732638888888889, ""13"": 0.7661024305555554, ""14"": 0.7789713541666666, ""15"": 0.7729600694444444, ""16"": 0.7774305555555556, ""17"": 0.7730685763888889, ""18"": 0.7751302083333332, ""19"": 0.7738064236111111, ""20"": 0.7821180555555557, ""21"": 0.7794053819444443, ""22"": 0.7733723958333334, ""23"": 0.7773654513888889, ""24"": 0.7832248263888889, ""25"": 0.7712239583333332, ""26"": 0.7759548611111112, ""27"": 0.7748697916666666, ""28"": 0.7783203125, ""29"": 0.7791449652777778}"
24,0,0,2,1.99228828806042,3.4709200525242925,18,0.8190104166666666,8,0.8119574652777777,0.0011935763888887285,1,1,"{""1"": 0.821723090277778, ""2"": 0.8189887152777778, ""3"": 0.8409071180555556, ""4"": 0.8160590277777778, ""5"": 0.8311848958333333, ""6"": 0.8292100694444445, ""7"": 0.8135416666666666, ""8"": 0.8119574652777777, ""9"": 0.8170572916666666, ""10"": 0.8209852430555555, ""11"": 0.816818576388889, ""12"": 0.8353081597222222, ""13"": 0.828515625, ""14"": 0.820724826388889, ""15"": 0.8229817708333332, ""16"": 0.8333767361111112, ""17"": 0.8320963541666666, ""18"": 0.8190104166666666, ""19"": 0.818771701388889, ""20"": 0.8237413194444446, ""21"": 0.8156250000000002, ""22"": 0.8326171875, ""23"": 0.8180555555555555, ""24"": 0.8237847222222223, ""25"": 0.8403428819444446, ""26"": 0.810763888888889, ""27"": 0.8212456597222223, ""28"": 0.824240451388889, ""29"": 0.8335503472222223}"
25,0,1,2,1.1260007195028174,8.191094034037722,12,0.8646484375,21,0.8567925347222224,0.006467013888888928,1,1,"{""1"": 0.8681206597222223, ""2"": 0.8612196180555555, ""3"": 0.8655815972222222, ""4"": 0.8503255208333335, ""5"": 0.8771050347222223, ""6"": 0.8580946180555556, ""7"": 0.8600694444444444, ""8"": 0.8631727430555557, ""9"": 0.8588975694444446, ""10"": 0.8748914930555557, ""11"": 0.8688151041666666, ""12"": 0.8646484375, ""13"": 0.8639539930555555, ""14"": 0.8608289930555556, ""15"": 0.8731770833333335, ""16"": 0.8621527777777778, ""17"": 0.8621744791666668, ""18"": 0.8626736111111112, ""19"": 0.8571180555555555, ""20"": 0.8726996527777778, ""21"": 0.8567925347222224, ""22"": 0.8619140625, ""23"": 0.8691623263888889, ""24"": 0.8629557291666666, ""25"": 0.8725043402777778, ""26"": 0.8705295138888888, ""27"": 0.8631293402777778, ""28"": 0.8666449652777778, ""29"": 0.8579210069444446}"
26,0,2,2,1.5784293150674824,8.292086181070434,21,0.9065104166666668,26,0.8926432291666666,0.006944444444444309,1,1,"{""1"": 0.9166666666666666, ""2"": 0.9083550347222221, ""3"": 0.9060546875000002, ""4"": 0.899826388888889, ""5"": 0.9109809027777777, ""6"": 0.8856987847222223, ""7"": 0.9000868055555555, ""8"": 0.901801215277778, ""9"": 0.9030815972222223, ""10"": 0.9060763888888889, ""11"": 0.9022352430555557, ""12"": 0.9063585069444445, ""13"": 0.8928168402777779, ""14"": 0.8981770833333335, ""15"": 0.9071831597222223, ""16"": 0.8963107638888889, ""17"": 0.9007161458333334, ""18"": 0.9080078125000001, ""19"": 0.9003255208333334, ""20"": 0.9070963541666667, ""21"": 0.9065104166666668, ""22"": 0.9069878472222221, ""23"": 0.9130208333333334, ""24"": 0.9014539930555555, ""25"": 0.9016059027777779, ""26"": 0.8926432291666666, ""27"": 0.8998914930555556, ""28"": 0.8988715277777778, ""29"": 0.9035807291666668}"
