theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
10,10,"[38, 30, 52]","[2.1277860777726962, 6.399942559567896, 0.700112986783586]",1.12,0.0,1.12,1.04,True,False,True,True,7.629411631135268,-0.44009127712806334,True,True,1.0430523213909986,0.978919054322527,0.15662704869160432,0.02298467769655465,0.15662704869160432,0.10677356109954417,0,0,0,nan,nan,2.0887935534119606e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
11,11,"[21, 22, 18]","[4.391287130021129, 1.8243380461570071, 3.7802153961508167]",0.96,0.0,0.96,1.04,True,True,False,True,4.248413669032564,-0.39810126788690003,True,True,1.000032989008437,0.9999835057858836,5.075177798756084e-167,2.849611285422932e-84,5.075177798756084e-167,0.10803279699757695,0,0,0,nan,nan,2.3509996632734936e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
12,12,"[24, 35, 26]","[0.9235699729294412, 2.3524830910828904, 2.232284283389755]",0.96,0.0,0.96,1.04,True,True,False,True,6.751568902381649,-0.5297100728691743,True,True,5.641744310246423,0.2522897787899764,0.000581026559234502,0.006792976732266198,0.000581026559234502,0.10503362398594618,0,0,0,nan,nan,1.98827280352513e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
13,13,"[18, 33, 27]","[5.779859656460942, 1.2351237290353079, 5.883341832477602]",0.96,0.0,0.96,1.04,True,True,False,True,6.710820899861146,-0.5434168797577088,True,True,1.5079044397229375,0.7856353745484126,1.6746968335462025e-23,3.660269753497633e-12,1.6746968335462025e-23,0.11419661995023489,0,0,0,nan,nan,0.002027785715957483,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
14,14,"[3, 20, 19]","[8.353138273991005, 2.0242181567205724, 3.1537586567377094]",0.96,0.0,0.96,1.04,True,True,False,True,11.289175671439477,-0.4882397594782111,True,True,1.0000000000000018,0.9999999999999991,7.52182023497133e-17,2.453050384312776e-09,7.52182023497133e-17,0.1099341178778559,0,0,0,nan,nan,2.0629338299234707e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
15,15,"[2, 1, 15]","[0.9934093202165177, 1.864930968008382, 1.2140294483253316]",0.96,0.0,0.96,1.04,True,True,False,True,4.865198257025479,-0.4643861263860679,True,True,1.0434847087772794,0.9787385307704325,4.5715378019382995e-09,6.047503799628142e-05,4.5715378019382995e-09,0.1069010489154607,0,0,0,nan,nan,2.409292695422967e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
16,16,"[13, 45, 48]","[1.7436592014844714, 5.127653058127759, 4.777287940620466]",0.96,0.0,0.96,1.04,True,True,False,True,4.994557111113752,-0.4136654942232219,True,True,1.0000000133752402,0.99999999331238,1.0636764329362207e-216,4.1253876093016436e-109,1.0636764329362207e-216,0.10790982889011502,0,0,0,nan,nan,2.5340355932712555e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
17,17,"[44, 25, 35]","[1.610555054268254, 0.38641887279483245, 1.582429683500634]",0.96,0.0,0.96,1.04,True,True,False,True,6.035206190291975,-0.43805111316733647,True,True,6.8797714277200255,0.23041494989781988,1.9632856481425903e-12,1.253246707771691e-06,1.9632856481425903e-12,0.10976707492955029,0,0,0,nan,nan,2.0309196164210636e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
18,18,"[36, 24, 21]","[4.585145780111239, 1.6690149125407958, 7.765783439867489]",0.96,0.0,0.96,1.04,True,True,False,True,7.593466986003247,-0.537229057804493,True,True,1.002600914545374,0.9987012295263583,2.8037403529624983e-64,5.972874874913513e-33,2.8037403529624983e-64,0.10784276691265404,0,0,0,nan,nan,2.300964357952277e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
19,19,"[52, 24, 44]","[0.5327917784171579, 1.0887357165049218, 2.635125274062443]",0.96,0.0,0.96,1.04,True,True,False,True,7.927223499490062,-0.5758539531458229,True,True,1.0029781569522471,0.9985131425334602,2.3592057961379097e-10,4.344381004655344e-06,2.3592057961379097e-10,0.11082589300349355,0,0,0,nan,nan,2.1037645637989044e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
20,20,"[21, 12, 46]","[4.567011503104986, 4.412880558294356, 2.54098856350029]",0.96,0.0,0.96,1.04,True,True,False,True,4.441070130026861,-0.4414910435412835,True,True,1.0088360526159739,0.9956013213108882,1.0018458071921767e-299,1.26607791683904e-150,1.0018458071921767e-299,0.10893426183611155,0,0,0,nan,nan,2.4831077704826992e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
21,21,"[30, 31, 51]","[7.798380894287534, 1.7475060156409452, 0.7288009788600542]",0.96,0.0,0.96,1.04,True,True,False,True,8.061839654099542,-0.5974876731992318,True,True,1.7832561190974652,0.674521230856631,2.4742378690090242e-33,1.406908062101863e-17,2.4742378690090242e-33,0.11230801115743816,0,0,0,nan,nan,2.2250693291425705e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
22,22,"[5, 42, 12]","[0.43478815711964425, 0.837667393817168, 8.456139770456627]",0.96,0.08,0.88,1.04,True,True,False,True,10.694570660003832,-0.6224213041372098,True,True,1.2398767769741599,0.8914926603329012,4.480952892432267e-07,0.00018933415526541927,-0.07999955190471075,0.1128300060518086,0,0,0,nan,nan,2.4716990689436596e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
23,23,"[19, 45, 25]","[1.5908610337829439, 6.51261021240494, 0.5408423949109533]",0.96,0.0,0.96,1.04,True,True,False,True,7.166647061352755,-0.4424386866988107,True,True,1.1252687180840104,0.9408381902770012,1.366248509594906e-77,3.3060532477198924e-39,1.366248509594906e-77,0.1086723490152508,0,0,0,nan,nan,2.196563097337882e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
24,24,"[9, 28, 41]","[11.571736139141008, 3.385162254854913, 0.7395571251887889]",0.96,0.0,0.96,1.04,True,True,False,True,14.85859381051062,-0.44251342840304264,True,True,1.0,1.0,0.0,0.0,0.0,0.11036261892877519,0,0,0,nan,nan,2.5348970666527748e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
25,25,"[48, 4, 38]","[7.691261041656366, 2.5734534058992105, 3.164113566396023]",0.96,0.0,0.96,1.04,True,True,False,True,7.567721659310262,-0.4905580998006619,True,True,1.0,1.0,8.730052761357086e-66,1.1818665076129088e-33,8.730052761357086e-66,0.11109169013798237,0,0,0,nan,nan,2.1268613636493683e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
26,26,"[42, 21, 11]","[1.4711554864972363, 4.268639119508787, 1.4179533236859405]",0.96,0.0,0.96,1.04,True,True,False,True,5.782712054204944,-0.4279622217898982,True,True,2.0686026246709925,0.6218513145956618,6.272873797306725e-186,1.0018282325673778e-93,6.272873797306725e-186,0.11541446694172919,0,0,0,nan,nan,2.162236099441846e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
27,27,"[24, 9, 4]","[1.0075747725193578, 4.400651340368556, 2.618573008531861]",0.96,0.0,0.96,1.04,True,True,False,True,7.025456035164314,-0.5490581799175094,True,True,1.0303543003860536,0.9850848232377598,2.1171854600793703e-16,4.1155175281336595e-09,2.1171854600793703e-16,0.1120960779953748,0,0,0,nan,nan,2.2336685409148533e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
28,28,"[13, 27, 35]","[2.1189630142406615, 5.019414144160309, 2.103877244482173]",0.96,0.0,0.96,1.04,True,True,False,True,5.7239781922246245,-0.455039528164657,True,True,1.4184756818622957,0.8332212105514768,7.699233598753073e-06,0.0024817986396125607,7.699233598753073e-06,0.1079105029348284,0,0,0,nan,nan,2.292504844566186e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
29,29,"[12, 15, 4]","[4.627489956306779, 0.7766191343247029, 1.832739810815398]",0.96,0.0,0.96,1.04,True,True,False,True,5.092938611391068,-0.4656964508287679,True,True,2.165448545772847,0.5772932288576472,1.0932321551714004e-181,1.3225624553397244e-91,1.0932321551714004e-181,0.10924914013594389,0,0,0,nan,nan,2.0967951665321987e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
30,30,"[26, 4, 17]","[1.819335811239399, 1.7317010018197951, 1.9887124863433172]",0.96,0.0,0.96,1.04,True,True,False,True,10.528481518189245,-0.4126299402114316,True,True,2.742866262844503,0.4801636253756943,1.048600014152451e-05,0.000915845990560537,1.048600014152451e-05,0.11110175307840109,0,0,0,nan,nan,2.0556307087341946e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
31,31,"[11, 0, 38]","[3.1062599498001013, 8.226379685779207, 3.635498524237876]",0.96,0.0,0.96,1.04,True,True,False,True,11.096443717408796,-0.4453138079500316,True,True,1.0014201266095282,0.9992904401702805,0.0,0.0,0.0,0.11582093802280724,0,0,0,nan,nan,2.1689726660648983e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
0,32,"[1, 10, 21]","[1.3424617895097808, 1.3115409028599065, 3.9982206110689478]",0.96,0.0,0.96,1.04,True,True,False,True,4.948483499689389,-0.42680762448357806,True,True,1.8096860612038401,0.7200207066092138,6.735186473751247e-283,3.282727274386649e-142,6.735186473751247e-283,0.11088962620124221,0,0,0,nan,nan,1.957896165549755e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
1,33,"[30, 53, 32]","[7.385938321947892, 2.3121085146585743, 0.5872709158750918]",0.96,0.0,0.96,1.04,True,True,False,True,15.06317443770887,-0.5043849788728458,True,True,1.0127439501640634,0.9936681144400757,3.23059465034104e-29,2.27353281052763e-15,3.23059465034104e-29,0.11115222005173564,0,0,0,nan,nan,1.911136011282603e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
2,34,"[17, 52, 39]","[2.5100049864403227, 0.7932369032485822, 7.385616426873732]",0.96,0.0,0.96,1.04,True,True,False,True,8.622302454139804,-0.5151064628816457,True,True,1.0001406865843432,0.9999296616553112,2.6029776453889255e-23,2.0407753998473915e-12,2.6029776453889255e-23,0.11153387487865984,0,0,0,nan,nan,2.0491347337762516e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
3,35,"[24, 21, 42]","[0.8657824021778223, 5.838177412834039, 0.7670905862528652]",0.96,0.0,0.96,1.04,True,True,False,True,7.32352426611295,-0.46794511935115835,True,True,1.2022253972675079,0.9093957581403286,5.511703647384898e-69,2.9696339565367037e-35,5.511703647384898e-69,0.11015537497587502,0,0,0,nan,nan,1.8730682010451954e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
4,36,"[2, 1, 3]","[1.7047207178855748, 2.0388998610831517, 11.730852946178214]",1.2,0.32,0.8799999999999999,1.04,True,False,True,True,14.43790030192405,-0.5776721737775045,True,True,1.0,1.0,0.4,1.0793779109443534e-16,0.08000000000000002,0.11103907506912947,0,0,0,nan,nan,2.0820957918961842e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
5,37,"[34, 22, 52]","[0.7319556664229048, 1.8858905252514042, 1.6535067975322257]",0.96,0.0,0.96,1.04,True,True,False,True,7.781657682970818,-0.4708646840928323,True,True,1.724533991114141,0.737345152714583,6.798630455021223e-18,2.332139248517435e-09,6.798630455021223e-18,0.1116842981427908,0,0,0,nan,nan,1.910771243274212e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
6,38,"[33, 2, 50]","[1.5048158874006208, 1.2386177400209346, 1.1846134632168908]",0.96,0.0,0.96,1.04,True,True,False,True,8.961007936194259,-0.4384225536353909,True,True,2.019430344697225,0.5639140685969213,8.898358847582593e-08,0.00018866220599321064,8.898358847582593e-08,0.11126643302850425,0,0,0,nan,nan,3.15885990858078e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
7,39,"[49, 13, 8]","[2.310341519859626, 2.3152551967622235, 2.6178500362114794]",0.96,0.0,0.96,1.04,True,True,False,True,6.7167035922084795,-0.5188197683811446,True,True,1.1267059280872858,0.9415564852731795,1.6508027950268115e-10,3.6986351146613952e-06,1.6508027950268115e-10,0.11012761085294187,0,0,0,nan,nan,2.739368937909603e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
8,40,"[6, 36, 4]","[0.8697608273008794, 3.4219275914615284, 1.6606822684282825]",0.96,0.0,0.96,1.04,True,True,False,True,5.6780854999992,-0.4176225122407299,True,True,1.013590040833159,0.9932515671210006,2.2464342678457208e-20,4.239277549940425e-11,2.2464342678457208e-20,0.10943346214480698,0,0,0,nan,nan,3.466856045027574e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
9,41,"[1, 18, 4]","[1.428778980460312, 6.393437595286087, 2.001734869516379]",0.96,0.0,0.96,1.04,True,True,False,True,7.851977293620081,-0.44642008555349066,True,True,1.0000020249716535,0.9999989875153732,4.483649416413498e-35,5.989089691372804e-18,4.483649416413498e-35,0.11015010694973171,0,0,0,nan,nan,2.9273952047030132e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
10,42,"[11, 7, 48]","[1.725613014064152, 0.6848923622770462, 6.296258920026802]",0.96,0.0,0.96,1.04,True,True,False,True,6.306151546132639,-0.46026083949573776,True,True,1.0104739501401796,0.994795215383283,2.1405356489458412e-11,1.8506369276157753e-06,2.1405356489458412e-11,0.11013417411595583,0,0,0,nan,nan,2.88540031760931e-05,5b4c2191621b1bbc,0.95,0.9,0.05,True,2a35b5c585aa23b1,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee9_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),random
